ZTF_Name,Class,col3,col4,col5,col6,col7,Version,col9
ZTF19acxqaot,IIn,0.04588,,2458876.5,2460243.61,-1367.11,ZTF19acxqaot_20200128_P60_v1.ascii,0
ZTF19acxqaot,IIn,0.04588,,2458878.5,2460243.61,-1365.11,ZTF19acxqaot_20200130_P60_v1.ascii,0
ZTF19acxqaot,IIn,0.04588,,2458904.5,2460243.61,-1339.11,ZTF19acxqaot_20200225_APO_v1.ascii,0
ZTF20aaaweke,SLSN-II,0.10833,,2459234.5,2460288.26,-1053.76,ZTF20aaaweke_20210120_Keck1_v1.ascii,0
ZTF20aacdfyv,Ic,0.0482,,2459141.5,2460255.56,-1114.06,ZTF20aacdfyv_20201019_Keck1_v1.ascii,0
ZTF20aaelulu,Ic,0.0052,,2458862.5,2460249.51,-1387.01,ZTF20aaelulu_20200114_NOT_v1.ascii,0
ZTF20aaeopvv,Ia,0.06,,2458868.5,2460246.18,-1377.68,ZTF20aaeopvv_20200120_APO_v1.ascii,0
ZTF20aaeszsm,Ia,0.07,,2458865.5,2460249.27,-1383.77,ZTF20aaeszsm_20200117_NTT_v1.ascii,0
ZTF20aahbamv,II,0.0452,,2458881.5,2460261.29,-1379.79,ZTF20aahbamv_20200202_NTT_v1.ascii,0
ZTF20aahbamv,II,0.0452,,2459111.5,2460261.29,-1149.79,ZTF20aahbamv_20200919_P60_v1.ascii,0
ZTF20aahbamv,II,0.0452,,2459111.5,2460261.29,-1149.79,ZTF20aahbamv_20200919_P60_v2.ascii,0
ZTF20aahbamv,II,0.0452,,2459119.5,2460261.29,-1141.79,ZTF20aahbamv_20200927_P60_v1.ascii,0
ZTF20aahbamv,II,0.0452,,2459119.5,2460261.29,-1141.79,ZTF20aahbamv_20200927_P60_v2.ascii,0
ZTF20aahbamv,II,0.0452,,2459171.5,2460261.29,-1089.79,ZTF20aahbamv_20201118_P200_v1.ascii,0
ZTF20aahbamv,II,0.0452,,2459237.5,2460261.29,-1023.79,ZTF20aahbamv_20210123_NOT_v1.ascii,0
ZTF20aahbamv,II,0.0452,,2459237.5,2460261.29,-1023.79,ZTF20aahbamv_20210123_NOT_v2.ascii,0
ZTF20aahbamv,II,0.0452,,2459259.5,2460261.29,-1001.79,ZTF20aahbamv_20210214_NOT_v1.ascii,0
ZTF20aafmdzj,Ic-BL,0.0557,,2459082.5,2460257.23,-1174.73,ZTF20aafmdzj_20200821_Keck1_v1.ascii,0
ZTF20aadcbvz,SLSN-II,0.1867,,2459256.5,2460296.55,-1040.05,ZTF20aadcbvz_20210211_Keck1_v1.ascii,0
ZTF20aaifybu,SLSN-I,0.28,,2459082.5,2460272.58,-1190.08,ZTF20aaifybu_20200821_Keck1_v1.ascii,0
ZTF20aalcyih,Ib,0.0175,,2459112.5,2460280.19,-1167.69,ZTF20aalcyih_20200920_Keck1_v1.ascii,0
ZTF20aalrqbu,Ibn,0.066,,2458975.5,2460272.58,-1297.08,ZTF20aalrqbu_20200506_NOT_v1.ascii,0
ZTF20aalxlis,Ic-BL,0.02523,,2459107.5,2460280.54,-1173.04,ZTF20aalxlis_20200915_Keck1_v2.ascii,0
ZTF20aalxlis,Ic-BL,0.02523,,2459107.5,2460280.54,-1173.04,ZTF20aalxlis_20200915_Keck1_v3.ascii,0
ZTF20aajvyja,SLSN-II,0.099,,2459107.5,2460318.56,-1211.06,ZTF20aajvyja_20200915_P200_v1.ascii,0
ZTF20aajvyja,SLSN-II,0.099,,2459134.5,2460318.56,-1184.06,ZTF20aajvyja_20201012_Keck1_v1.ascii,0
ZTF20aajvyja,SLSN-II,0.099,,2459256.5,2460318.56,-1062.06,ZTF20aajvyja_20210211_Keck1_v1.ascii,0
ZTF20aadzbcf,SLSN-I,0.2428,,2459082.5,2460382.31,-1299.81,ZTF20aadzbcf_20200821_Keck1_v1.ascii,0
ZTF20aadzbcf,SLSN-I,0.2428,,2459256.5,2460382.31,-1125.81,ZTF20aadzbcf_20210211_Keck1_v1.ascii,0
ZTF20aapchqy,II,0.00388,,2459141.5,2460381.36,-1239.86,ZTF20aapchqy_20201019_Keck1_v1.ascii,0
ZTF20aaqepvb,II,0.015,,2459025.5,2460295.52,-1270.02,ZTF20aaqepvb_20200625_P200_v1.ascii,0
ZTF20aaqepvb,II,0.015,,2459025.5,2460295.52,-1270.02,ZTF20aaqepvb_20200625_P200_v2.ascii,0
ZTF20aaqepvb,II,0.015,,2459046.5,2460295.52,-1249.02,ZTF20aaqepvb_20200716_P200_v2.ascii,0
ZTF19acwrvzk,-,,,2459061.5,2460449.49,-1387.99,ZTF19acwrvzk_20200731_P200_v4.ascii,0
ZTF19acwrvzk,-,,,2459061.5,2460449.49,-1387.99,ZTF19acwrvzk_20200731_P60_v3.ascii,0
ZTF19acwrvzk,-,,,2459068.5,2460449.49,-1380.99,ZTF19acwrvzk_20200807_P60_v2.ascii,0
ZTF19acwrvzk,-,,,2459074.5,2460449.49,-1374.99,ZTF19acwrvzk_20200813_Keck2_v1.ascii,0
ZTF19acwrvzk,-,,,2459075.5,2460449.49,-1373.99,ZTF19acwrvzk_20200814_P200_v6.ascii,0
ZTF19acwrvzk,-,,,2459075.5,2460449.49,-1373.99,ZTF19acwrvzk_20200814_P60_v1.ascii,0
ZTF19acwrvzk,-,,,2459104.5,2460449.49,-1344.99,ZTF19acwrvzk_20200912_Keck2_v1.ascii,0
ZTF19acwrvzk,-,,,2459112.5,2460449.49,-1336.99,ZTF19acwrvzk_20200920_Keck1_v1.ascii,0
ZTF19acwrvzk,-,,,2459112.5,2460449.49,-1336.99,ZTF19acwrvzk_20200920_Keck1_v2.ascii,0
ZTF19acwrvzk,-,,,2459112.5,2460449.49,-1336.99,ZTF19acwrvzk_20200920_Keck1_v3.ascii,0
ZTF19acwrvzk,-,,,2459143.5,2460449.49,-1305.99,ZTF19acwrvzk_20201021_P60_v1.ascii,0
ZTF20aatqesi,II,0.04106,,2459072.5,2460433.38,-1360.88,ZTF20aatqesi_20200811_P60_v1.ascii,0
ZTF20aatqesi,II,0.04106,,2459076.5,2460433.38,-1356.88,ZTF20aatqesi_20200815_NOT_v1.ascii,0
ZTF20aatqesi,II,0.04106,,2459082.5,2460433.38,-1350.88,ZTF20aatqesi_20200821_P60_v1.ascii,0
ZTF20aatqesi,II,0.04106,,2459085.5,2460433.38,-1347.88,ZTF20aatqesi_20200824_P60_v1.ascii,0
ZTF20aatqesi,II,0.04106,,2459085.5,2460433.38,-1347.88,ZTF20aatqesi_20200824_P60_v2.ascii,0
ZTF20aatqesi,II,0.04106,,2459091.5,2460433.38,-1341.88,ZTF20aatqesi_20200830_NOT_v1.ascii,0
ZTF20aatqesi,II,0.04106,,2459098.5,2460433.38,-1334.88,ZTF20aatqesi_20200906_P60_v1.ascii,0
ZTF20aatqesi,II,0.04106,,2459111.5,2460433.38,-1321.88,ZTF20aatqesi_20200919_NOT_v1.ascii,0
ZTF20aatqesi,II,0.04106,,2459118.5,2460433.38,-1314.88,ZTF20aatqesi_20200926_P60_v1.ascii,0
ZTF20aattyuz,SLSN-I,0.1216,,2459082.5,2460326.5,-1244.0,ZTF20aattyuz_20200821_Keck1_v1.ascii,0
ZTF20aatxryt,Ibn,0.03,,2459150.5,2460321.25,-1170.75,ZTF20aatxryt_20201028_P60_v1.ascii,0
ZTF20aatxryt,Ibn,0.03,,2459162.5,2460321.25,-1158.75,ZTF20aatxryt_20201109_NOT_v1.ascii,0
ZTF20aatxryt,Ibn,0.03,,2459173.5,2460321.25,-1147.75,ZTF20aatxryt_20201120_Keck1_v1.ascii,0
ZTF20aatxryt,Ibn,0.03,,2459253.5,2460321.25,-1067.75,ZTF20aatxryt_20210208_NOT_v1.ascii,0
ZTF20aatzhhl,II,0.00752,,2458940.5,2460344.3,-1403.8,ZTF20aatzhhl_20200401_Lijiang-2.4m_v1.ascii,0
ZTF20aatzhhl,II,0.00752,,2458941.5,2460344.3,-1402.8,ZTF20aatzhhl_20200402_Lijiang-2.4m_v1.ascii,0
ZTF20aatqene,SLSN-II,0.1258,,2459082.5,2460368.26,-1285.76,ZTF20aatqene_20200821_Keck1_v1.ascii,0
ZTF20aatqene,SLSN-II,0.1258,,2459256.5,2460368.26,-1111.76,ZTF20aatqene_20210211_Keck1_v1.ascii,0
ZTF18abjjkeo,NLSy1?,0.103,,2459189.5,2460360.29,-1170.79,ZTF18abjjkeo_20201206_DCT_v1.ascii,0
ZTF20aavzffg,Ib,0.00524,,2459068.5,2460360.32,-1291.82,ZTF20aavzffg_20200807_NOT_v1.ascii,0
ZTF20aavzffg,Ib,0.00524,,2459070.5,2460360.32,-1289.82,ZTF20aavzffg_20200809_P60_v1.ascii,0
ZTF20aavzffg,Ib,0.00524,,2459141.5,2460360.32,-1218.82,ZTF20aavzffg_20201019_Keck1_v1.ascii,0
ZTF20aawihxz,Ca-rich,0.01819,,2459142.5,2460352.45,-1209.95,ZTF20aawihxz_20201020_Keck1_v1.ascii,0
ZTF20aasuiks,AGN,0.159,,2458912.5,2460346.3,-1433.8,ZTF20aasuiks_20200304_UH88_v1.ascii,0
ZTF20aayhacx,Ia,0.0307,,2458982.5,2460368.48,-1385.98,ZTF20aayhacx_20200513_NOT_v4.ascii,0
ZTF20aayhacx,Ia,0.0307,,2458990.5,2460368.48,-1377.98,ZTF20aayhacx_20200521_P60_v2.ascii,0
ZTF20aayhacx,Ia,0.0307,,2458997.5,2460368.48,-1370.98,ZTF20aayhacx_20200528_P60_v2.ascii,0
ZTF20aayhacx,Ia,0.0307,,2459008.5,2460368.48,-1359.98,ZTF20aayhacx_20200608_P60_v2.ascii,0
ZTF20aayhacx,Ia,0.0307,,2459107.5,2460368.48,-1260.98,ZTF20aayhacx_20200915_Keck1_v2.ascii,0
ZTF20aayhacx,Ia,0.0307,,2459142.5,2460368.48,-1225.98,ZTF20aayhacx_20201020_Keck1_v1.ascii,0
ZTF20aaynrrh,II,0.00522,,2458986.5,2460363.23,-1376.73,ZTF20aaynrrh_20200517_Lick_3-m_v2.ascii,0
ZTF20aaynrrh,II,0.00522,,2458986.5,2460363.23,-1376.73,ZTF20aaynrrh_20200517_Lick_3-m_v3.ascii,0
ZTF20aaynrrh,II,0.00522,,2459187.5,2460363.23,-1175.73,ZTF20aaynrrh_20201204_P60_v1.ascii,0
ZTF20aaynrrh,II,0.00522,,2459190.5,2460363.23,-1172.73,ZTF20aaynrrh_20201207_NOT_v1.ascii,0
ZTF20aaynrrh,II,0.00522,,2459230.5,2460363.23,-1132.73,ZTF20aaynrrh_20210116_NOT_v1.ascii,0
ZTF20aaynrrh,II,0.00522,,2459254.5,2460363.23,-1108.73,ZTF20aaynrrh_20210209_NOT_v1.ascii,0
ZTF20aaynrrh,II,0.00522,,2459282.5,2460363.23,-1080.73,ZTF20aaynrrh_20210309_NOT_v1.ascii,0
ZTF20aaynrrh,II,0.00522,,2459324.5,2460363.23,-1038.73,ZTF20aaynrrh_20210420_NOT_v1.ascii,0
ZTF20aayprqz,SLSN-I.5,0.057,,2459082.5,2460374.36,-1291.86,ZTF20aayprqz_20200821_Keck1_v1.ascii,0
ZTF20aayprqz,SLSN-I.5,0.057,,2459256.5,2460374.36,-1117.86,ZTF20aayprqz_20210211_Keck1_v2.ascii,0
ZTF18aahvndq,Ia,0.0154,,2458978.5,2460373.33,-1394.83,ZTF18aahvndq_20200509_GTC_v1.ascii,0
ZTF20abafzxx,Ia,0.02723,,2459142.5,2460379.49,-1236.99,ZTF20abafzxx_20201020_Keck1_v1.ascii,0
ZTF20abaunmw,Iax,0.00873,,2458994.5,2460379.24,-1384.74,ZTF20abaunmw_20200525_FTN_v1.ascii,0
ZTF20abbplei,Ic-BL,0.03116,,2459142.5,2460386.32,-1243.82,ZTF20abbplei_20201020_Keck1_v1.ascii,0
ZTF20abefbpl,Ic,0.0423,,2459262.5,2460409.29,-1146.79,ZTF20abefbpl_20210217_Keck1_v1.ascii,0
ZTF20abefeab,TDE,0.093,,2459075.5,2460413.22,-1337.72,ZTF20abefeab_20200814_P200_v1.ascii,0
ZTF20abfhyil,FBOT,0.135,,2459017.5,2460398.24,-1380.74,ZTF20abfhyil_20200617_FTN_v1.ascii,0
ZTF20abfhyil,FBOT,0.135,,2459318.5,2460398.24,-1079.74,ZTF20abfhyil_20210414_Keck1_v1.ascii,0
ZTF20abfhyil,FBOT,0.135,,2459318.5,2460398.24,-1079.74,ZTF20abfhyil_20210414_Keck1_v2.ascii,0
ZTF20abfhyil,FBOT,0.135,,2459318.5,2460398.24,-1079.74,ZTF20abfhyil_20210414_Keck1_v3.ascii,0
ZTF20abfhyil,FBOT,0.135,,2459318.5,2460398.24,-1079.74,ZTF20abfhyil_20210414_Keck1_v4.ascii,0
ZTF20abeevyo,-,0.0415,,2459232.5,2460403.26,-1170.76,ZTF20abeevyo_20210118_NOT_v1.ascii,0
ZTF20abevbxv,IIb,0.00531,,2459032.5,2460395.25,-1362.75,ZTF20abevbxv_20200702_P200_v1.ascii,0
ZTF20abevbxv,IIb,0.00531,,2459144.5,2460395.25,-1250.75,ZTF20abevbxv_20201022_P60_v1.ascii,0
ZTF20abevbxv,IIb,0.00531,,2459144.5,2460395.25,-1250.75,ZTF20abevbxv_20201022_P60_v2.ascii,0
ZTF20abevbxv,IIb,0.00531,,2459262.5,2460395.25,-1132.75,ZTF20abevbxv_20210217_Keck1_v1.ascii,0
ZTF20abgbuly,IIb,0.01709,,2459184.5,2460400.49,-1215.99,ZTF20abgbuly_20201201_P60_v1.ascii,0
ZTF20abgbuly,IIb,0.01709,,2459189.5,2460400.49,-1210.99,ZTF20abgbuly_20201206_NOT_v1.ascii,0
ZTF20abgbuly,IIb,0.01709,,2459190.5,2460400.49,-1209.99,ZTF20abgbuly_20201207_P60_v1.ascii,0
ZTF20abgbuly,IIb,0.01709,,2459190.5,2460400.49,-1209.99,ZTF20abgbuly_20201207_P60_v2.ascii,0
ZTF20abgbuly,IIb,0.01709,,2459228.5,2460400.49,-1171.99,ZTF20abgbuly_20210114_Keck1_v1.ascii,0
ZTF20abgwfek,-,0.062,,2459070.5,2460413.22,-1342.72,ZTF20abgwfek_20200809_P60_v1.ascii,0
ZTF20abgwfek,-,0.062,,2459075.5,2460413.22,-1337.72,ZTF20abgwfek_20200814_P200_v1.ascii,0
ZTF20abgwfek,-,0.062,,2459090.5,2460413.22,-1322.72,ZTF20abgwfek_20200829_P200_v1.ascii,0
ZTF20abfcszi,TDE,0.07,,2459080.5,2460455.37,-1374.87,ZTF20abfcszi_20200819_DCT_v1.ascii,0
ZTF20abfcszi,TDE,0.07,,2459080.5,2460455.37,-1374.87,ZTF20abfcszi_20200819_DCT_v2.ascii,0
ZTF20abfcszi,TDE,0.07,,2459080.5,2460455.37,-1374.87,ZTF20abfcszi_20200819_DCT_v3.ascii,0
ZTF20abgoocl,IIn,0.066,,2459091.5,2460426.23,-1334.73,ZTF20abgoocl_20200830_NOT_v1.ascii,0
ZTF20abjaapj,II,0.03,,2459098.5,2460438.52,-1340.02,ZTF20abjaapj_20200906_P60_v1.ascii,0
ZTF20abfadah,Ibn,0.1,,2459077.5,2460414.38,-1336.88,ZTF20abfadah_20200816_NOT_v1.ascii,0
ZTF20abfadah,Ibn,0.1,,2459082.5,2460414.38,-1331.88,ZTF20abfadah_20200821_Keck1_v1.ascii,0
ZTF20abfadah,Ibn,0.1,,2459141.5,2460414.38,-1272.88,ZTF20abfadah_20201019_Keck1_v1.ascii,0
ZTF20abgxlut,AGN,0.257,,2459107.5,2460481.16,-1373.66,ZTF20abgxlut_20200915_DCT_v1.ascii,0
ZTF20abgxlut,AGN,0.257,,2459372.5,2460481.16,-1108.66,ZTF20abgxlut_20210607_Keck1_v1.ascii,0
ZTF20abisysx,TDE,0.084,,2459086.5,2460512.15,-1425.65,ZTF20abisysx_20200825_APO_v1.ascii,0
ZTF20abjmpqs,-,0.0491,,2459075.5,2460424.49,-1348.99,ZTF20abjmpqs_20200814_P200_v1.ascii,0
ZTF20abjtavx,Ib,0.01237,,2459082.5,2460418.41,-1335.91,ZTF20abjtavx_20200821_Keck1_v1.ascii,0
ZTF20abjuxoy,II,0.02652,,2459061.5,2460438.44,-1376.94,ZTF20abjuxoy_20200731_NOT_v2.ascii,0
ZTF20abjuxoy,II,0.02652,,2459071.5,2460438.44,-1366.94,ZTF20abjuxoy_20200810_P60_v1.ascii,0
ZTF20abjuxoy,II,0.02652,,2459071.5,2460438.44,-1366.94,ZTF20abjuxoy_20200810_P60_v2.ascii,0
ZTF20abjuxoy,II,0.02652,,2459078.5,2460438.44,-1359.94,ZTF20abjuxoy_20200817_P60_v1.ascii,0
ZTF20abjuxoy,II,0.02652,,2459078.5,2460438.44,-1359.94,ZTF20abjuxoy_20200817_P60_v2.ascii,0
ZTF20abjyryn,II,0.0186,,2459068.5,2460427.27,-1358.77,ZTF20abjyryn_20200807_NOT_v1.ascii,0
ZTF20abkcrqr,-,0.0382,,2459075.5,2460431.45,-1355.95,ZTF20abkcrqr_20200814_P200_v1.ascii,0
ZTF20abkhjdq,Ia,0.04,,2459108.5,2460422.39,-1313.89,ZTF20abkhjdq_20200916_P200_v1.ascii,0
ZTF20abkiaku,-,0.03973,,2459073.5,2460419.49,-1345.99,ZTF20abkiaku_20200812_P200_v1.ascii,0
ZTF20abkiaku,-,0.03973,,2459090.5,2460419.49,-1328.99,ZTF20abkiaku_20200829_P200_v1.ascii,0
ZTF20abkiaku,-,0.03973,,2459112.5,2460419.49,-1306.99,ZTF20abkiaku_20200920_Keck1_v1.ascii,0
ZTF20abkiarz,Ic,0.02354,,2459107.5,2460426.51,-1319.01,ZTF20abkiarz_20200915_Keck1_v2.ascii,0
ZTF20abkiarz,Ic,0.02354,,2459173.5,2460426.51,-1253.01,ZTF20abkiarz_20201120_Keck1_v1.ascii,0
ZTF20abkacis,Ia,0.06356,,2459047.5,2460436.29,-1388.79,ZTF20abkacis_20200717_Keck2_v1.ascii,0
ZTF20abjzapi,-,,,2459090.5,2460427.26,-1336.76,ZTF20abjzapi_20200829_P200_v1.ascii,0
ZTF20abliiex,II,0.03918,,2459069.5,2460431.37,-1361.87,ZTF20abliiex_20200808_P60_v1.ascii,0
ZTF20abliiex,II,0.03918,,2459069.5,2460431.37,-1361.87,ZTF20abliiex_20200808_P60_v2.ascii,0
ZTF20abliiex,II,0.03918,,2459075.5,2460431.37,-1355.87,ZTF20abliiex_20200814_P200_v1.ascii,0
ZTF20abliiex,II,0.03918,,2459082.5,2460431.37,-1348.87,ZTF20abliiex_20200821_Keck1_v1.ascii,0
ZTF20ablklei,II,0.02496,,2459070.5,2460434.52,-1364.02,ZTF20ablklei_20200809_P60_v1.ascii,0
ZTF20ablsunu,Ic,0.03,,2459068.5,2460430.3,-1361.8,ZTF20ablsunu_20200807_NOT_v1.ascii,0
ZTF20ablsunu,Ic,0.03,,2459078.5,2460430.3,-1351.8,ZTF20ablsunu_20200817_P60_v1.ascii,0
ZTF19aaarhtg,Ia,0.028,,2459049.5,2460433.41,-1383.91,ZTF19aaarhtg_20200719_Lick_3-m_v1.ascii,0
ZTF20abjyovb,-,0.0788,,2459090.5,2460420.51,-1330.01,ZTF20abjyovb_20200829_P200_v1.ascii,0
ZTF20abkzhpk,Ia,0.074,,2459072.5,2460444.27,-1371.77,ZTF20abkzhpk_20200811_P60_v1.ascii,0
ZTF20ablygyy,II,0.01687,,2459066.5,2460434.34,-1367.84,ZTF20ablygyy_20200805_P60_v1.ascii,0
ZTF20ablygyy,II,0.01687,,2459072.5,2460434.34,-1361.84,ZTF20ablygyy_20200811_Lick_3-m_v2.ascii,0
ZTF20ablygyy,II,0.01687,,2459074.5,2460434.34,-1359.84,ZTF20ablygyy_20200813_P60_v1.ascii,0
ZTF20ablygyy,II,0.01687,,2459106.5,2460434.34,-1327.84,ZTF20ablygyy_20200914_P60_v1.ascii,0
ZTF20ablygyy,II,0.01687,,2459106.5,2460434.34,-1327.84,ZTF20ablygyy_20200914_P60_v2.ascii,0
ZTF20ablygyy,II,0.01687,,2459114.5,2460434.34,-1319.84,ZTF20ablygyy_20200922_P60_v1.ascii,0
ZTF20ablygyy,II,0.01687,,2459235.5,2460434.34,-1198.84,ZTF20ablygyy_20210121_Lick_3-m_v1.ascii,0
ZTF20abmdfcy,Ia,0.0934,,2459054.5,2460437.45,-1382.95,ZTF20abmdfcy_20200724_Keck1_v1.ascii,0
ZTF20ablnqzc,II,0.04,,2459121.5,2460429.24,-1307.74,ZTF20ablnqzc_20200929_P60_v1.ascii,0
ZTF20abmdjxv,-,0.022,,2459090.5,2460432.49,-1341.99,ZTF20abmdjxv_20200829_P200_v1.ascii,0
ZTF20abmihnc,II,0.0187,,2459075.5,2460435.33,-1359.83,ZTF20abmihnc_20200814_NOT_v1.ascii,0
ZTF20abmihnc,II,0.0187,,2459075.5,2460435.33,-1359.83,ZTF20abmihnc_20200814_P200_v1.ascii,0
ZTF20abjgdts,star,,,2459076.5,2460491.43,-1414.93,ZTF20abjgdts_20200815_P60_v1.ascii,0
ZTF20abmmymj,Ia,0.057,,2459059.5,2460446.32,-1386.82,ZTF20abmmymj_20200729_LT_v1.ascii,0
ZTF20abmspyz,Ia,0.04353,,2459049.5,2460430.49,-1380.99,ZTF20abmspyz_20200719_Lick_3-m_v1.ascii,0
ZTF20abmudrv,Ia,0.046,,2459049.5,2460445.49,-1395.99,ZTF20abmudrv_20200719_SALT_v1.ascii,0
ZTF20abmdacd,Ib/c,0.01959,,2459075.5,2460431.45,-1355.95,ZTF20abmdacd_20200814_P200_v1.ascii,0
ZTF20abmoakx,II,0.0338,,2459068.5,2460444.28,-1375.78,ZTF20abmoakx_20200807_P60_v1.ascii,0
ZTF20abmoakx,II,0.0338,,2459074.5,2460444.28,-1369.78,ZTF20abmoakx_20200813_Lick_3-m_v1.ascii,0
ZTF20abmoakx,II,0.0338,,2459089.5,2460444.28,-1354.78,ZTF20abmoakx_20200828_P60_v1.ascii,0
ZTF19abnitex,-,0.03,,2459080.5,2460461.49,-1380.99,ZTF19abnitex_20200819_P60_v1.ascii,0
ZTF20abjwvae,TDE,0.159,,2459080.5,2460448.23,-1367.73,ZTF20abjwvae_20200819_DCT_v1.ascii,0
ZTF20abjwvae,TDE,0.159,,2459080.5,2460448.23,-1367.73,ZTF20abjwvae_20200819_DCT_v2.ascii,0
ZTF20abjwvae,TDE,0.159,,2459080.5,2460448.23,-1367.73,ZTF20abjwvae_20200819_DCT_v3.ascii,0
ZTF20abjwvae,TDE,0.159,,2459107.5,2460448.23,-1340.73,ZTF20abjwvae_20200915_DCT_v1.ascii,0
ZTF20abjwvae,TDE,0.159,,2459133.5,2460448.23,-1314.73,ZTF20abjwvae_20201011_DCT_v2.ascii,0
ZTF20abmcwll,Ia,0.05766,,2459068.5,2460428.47,-1359.97,ZTF20abmcwll_20200807_NOT_v1.ascii,0
ZTF20abmcxct,Ia,0.03014,,2459051.5,2460438.47,-1386.97,ZTF20abmcxct_20200721_LT_v1.ascii,0
ZTF20abmcyox,Ia,0.074,,2459053.5,2460432.45,-1378.95,ZTF20abmcyox_20200723_LT_v1.ascii,0
ZTF20abmkwxg,IIn,0.1063,,2459107.5,2460524.32,-1416.82,ZTF20abmkwxg_20200915_P200_v1.ascii,0
ZTF20abmtaya,II,0.03017,,2459080.5,2460433.45,-1352.95,ZTF20abmtaya_20200819_P60_v1.ascii,0
ZTF20abnbilr,Ia,0.01378,,2459071.5,2460446.48,-1374.98,ZTF20abnbilr_20200810_P60_v1.ascii,0
ZTF20abnlsww,Ia,0.082,,2459068.5,2460451.43,-1382.93,ZTF20abnlsww_20200807_P60_v1.ascii,0
ZTF20abnlsww,Ia,0.082,,2459069.5,2460451.43,-1381.93,ZTF20abnlsww_20200808_P60_v1.ascii,0
ZTF18abbikrz,Ia,0.04614,,2459069.5,2460445.21,-1375.71,ZTF18abbikrz_20200808_P60_v1.ascii,0
ZTF20abmlxrx,Ia-CSM,0.095,,2459069.5,2460446.46,-1376.96,ZTF20abmlxrx_20200808_P60_v1.ascii,0
ZTF20abmlxrx,Ia-CSM,0.095,,2459069.5,2460446.46,-1376.96,ZTF20abmlxrx_20200808_P60_v2.ascii,0
ZTF20abmlxrx,Ia-CSM,0.095,,2459070.5,2460446.46,-1375.96,ZTF20abmlxrx_20200809_LT_v1.ascii,0
ZTF20abmlxrx,Ia-CSM,0.095,,2459073.5,2460446.46,-1372.96,ZTF20abmlxrx_20200812_P60_v1.ascii,0
ZTF20abmlxrx,Ia-CSM,0.095,,2459073.5,2460446.46,-1372.96,ZTF20abmlxrx_20200812_P60_v2.ascii,0
ZTF20abmlxrx,Ia-CSM,0.095,,2459074.5,2460446.46,-1371.96,ZTF20abmlxrx_20200813_NOT_v1.ascii,0
ZTF20abmzfql,Ia,0.074,,2459079.5,2460447.29,-1367.79,ZTF20abmzfql_20200818_P60_v1.ascii,0
ZTF20abmcxaf,II,0.0278,,2459106.5,2460512.28,-1405.78,ZTF20abmcxaf_20200914_P60_v1.ascii,0
ZTF20abmcxaf,II,0.0278,,2459107.5,2460512.28,-1404.78,ZTF20abmcxaf_20200915_P200_v1.ascii,0
ZTF20abmcxaf,II,0.0278,,2459153.5,2460512.28,-1358.78,ZTF20abmcxaf_20201031_P60_v1.ascii,0
ZTF20abnvdem,Ia,0.075,,2459112.5,2460438.48,-1325.98,ZTF20abnvdem_20200920_Keck1_v1.ascii,0
ZTF20abodalh,Ic,0.02,,2459053.5,2460445.43,-1391.93,ZTF20abodalh_20200723_LT_v1.ascii,0
ZTF20abodalh,Ic,0.02,,2459056.5,2460445.43,-1388.93,ZTF20abodalh_20200726_LT_v1.ascii,0
ZTF20abodalh,Ic,0.02,,2459066.5,2460445.43,-1378.93,ZTF20abodalh_20200805_P60_v1.ascii,0
ZTF20abodalh,Ic,0.02,,2459068.5,2460445.43,-1376.93,ZTF20abodalh_20200807_NOT_v1.ascii,0
ZTF20abodalh,Ic,0.02,,2459077.5,2460445.43,-1367.93,ZTF20abodalh_20200816_NOT_v1.ascii,0
ZTF20abodalh,Ic,0.02,,2459078.5,2460445.43,-1366.93,ZTF20abodalh_20200817_P60_v1.ascii,0
ZTF20abodalh,Ic,0.02,,2459228.5,2460445.43,-1216.93,ZTF20abodalh_20210114_Keck1_v1.ascii,0
ZTF20aboueja,-,,,2459074.5,2460448.33,-1373.83,ZTF20aboueja_20200813_P60_v1.ascii,0
ZTF20abougmo,-,0.03161,,2459065.5,2460447.38,-1381.88,ZTF20abougmo_20200804_P60_v1.ascii,0
ZTF20abougmo,-,0.03161,,2459065.5,2460447.38,-1381.88,ZTF20abougmo_20200804_P60_v2.ascii,0
ZTF20abougmo,-,0.03161,,2459087.5,2460447.38,-1359.88,ZTF20abougmo_20200826_P200_v1.ascii,0
ZTF20abonvte,IIn,0.053,,2459070.5,2460461.2,-1390.7,ZTF20abonvte_20200809_P60_v1.ascii,0
ZTF20abonvte,IIn,0.053,,2459070.5,2460461.2,-1390.7,ZTF20abonvte_20200809_P60_v2.ascii,0
ZTF20abonvte,IIn,0.053,,2459072.5,2460461.2,-1388.7,ZTF20abonvte_20200811_Lick_3-m_v1.ascii,0
ZTF20abonvte,IIn,0.053,,2459073.5,2460461.2,-1387.7,ZTF20abonvte_20200812_P60_v1.ascii,0
ZTF20abonvte,IIn,0.053,,2459073.5,2460461.2,-1387.7,ZTF20abonvte_20200812_P60_v2.ascii,0
ZTF20abonvte,IIn,0.053,,2459074.5,2460461.2,-1386.7,ZTF20abonvte_20200813_NOT_v1.ascii,0
ZTF20abonvte,IIn,0.053,,2459075.5,2460461.2,-1385.7,ZTF20abonvte_20200814_P200_v1.ascii,0
ZTF20abonvte,IIn,0.053,,2459082.5,2460461.2,-1378.7,ZTF20abonvte_20200821_NOT_v1.ascii,0
