,ZTF_Name,Version,subject_ids,NoMatch,#1,#2,#3,#4,#5
1909,ZTF19abuvxjc,ZTF19abuvxjc_20190907_P200_v1.ascii,53629191,0,4,3,3,1,1
1910,ZTF19abuzinv,ZTF19abuzinv_20191213_P60_v1.ascii,53629203,3,0,2,1,4,1
1911,ZTF19abuzjqa,ZTF19abuzjqa_20190909_P60_v1.ascii,53629206,2,2,6,1,0,0
1912,ZTF19abvanim,ZTF19abvanim_20190907_P60_v1.ascii,53629224,0,5,6,0,0,0
1913,ZTF19abvgnxg,ZTF19abvgnxg_20190914_P60_v1.ascii,53629276,6,0,1,2,0,2
1914,ZTF19abvgxrq,ZTF19abvgxrq_20190915_LT_v1.ascii,53629292,0,1,3,2,5,0
1915,ZTF19abvgxrq,ZTF19abvgxrq_20190925_Keck1_v1.ascii,53629301,1,4,0,1,2,2
1916,ZTF19abvgxrq,ZTF19abvgxrq_20191012_LT_v1.ascii,53629308,0,9,2,0,0,0
1917,ZTF19abvgxrq,ZTF19abvgxrq_20191023_DCT_v1.ascii,53629311,0,9,1,0,0,1
1918,ZTF19abvvpoh,ZTF19abvvpoh_20191005_P200_v1.ascii,53629340,2,3,0,2,3,2
1919,ZTF19abwaohs,ZTF19abwaohs_20190914_P60_v1.ascii,53629357,1,2,0,1,6,0
1920,ZTF19abwnpus,ZTF19abwnpus_20190911_P60_v1.ascii,53629362,2,2,3,0,0,4
1921,ZTF19abwrzqb,ZTF19abwrzqb_20190908_P60_v1.ascii,53629368,1,1,1,0,8,0
1922,ZTF19abwsagv,ZTF19abwsagv_20190910_P60_v1.ascii,53629371,1,0,5,2,0,1
1923,ZTF19abwsecm,ZTF19abwsecm_20190907_P60_v2.ascii,53629392,2,0,2,0,4,2
1924,ZTF19abwswzb,ZTF19abwswzb_20190927_APO_v1.ascii,53629404,1,5,1,1,2,0
1925,ZTF19abxequc,ZTF19abxequc_20191221_P200_v1.ascii,53629448,4,1,4,1,0,1
1926,ZTF19abxfhrq,ZTF19abxfhrq_20190909_P60_v1.ascii,53629467,6,1,2,0,2,0
1927,ZTF19abxfhrq,ZTF19abxfhrq_20190918_LT_v1.ascii,53629469,1,2,1,1,1,5
1928,ZTF19abxfunp,ZTF19abxfunp_20190909_P60_v1.ascii,53629473,6,2,1,0,1,1
1929,ZTF19abxgmzr,ZTF19abxgmzr_20200622_Keck1_v1.ascii,53629489,1,1,3,2,3,1
1930,ZTF19abxiqqm,ZTF19abxiqqm_20190916_P60_v1.ascii,53629495,2,1,3,3,2,1
1931,ZTF19abxiqve,ZTF19abxiqve_20190911_P60_v1.ascii,53629498,0,2,2,3,4,1
1932,ZTF19abxnycf,ZTF19abxnycf_20190919_LT_v1.ascii,53629535,1,1,4,0,1,2
1933,ZTF19abxnycf,ZTF19abxnycf_20191021_P60_v1.ascii,53629544,0,2,1,5,1,1
1934,ZTF19abxvtiy,ZTF19abxvtiy_20190919_P60_v1.ascii,53629611,2,0,1,3,5,0
1935,ZTF19abycslo,ZTF19abycslo_20190919_P60_v1.ascii,53629635,8,0,1,0,0,2
1936,ZTF19abycslo,ZTF19abycslo_20190925_P60_v1.ascii,53629640,0,0,5,0,2,4
1937,ZTF19abyfbik,ZTF19abyfbik_20190914_P60_v1.ascii,53629651,3,1,0,4,0,3
1938,ZTF19abyhxzp,ZTF19abyhxzp_20190918_P60_v1.ascii,53629661,2,2,3,2,1,1
1939,ZTF19abyjjxp,ZTF19abyjjxp_20190914_P60_v1.ascii,53629693,1,2,4,2,1,1
1940,ZTF19abymvpq,ZTF19abymvpq_20190917_P60_v1.ascii,53629714,2,2,5,1,0,0
1941,ZTF19abyuzch,ZTF19abyuzch_20190916_P60_v2.ascii,53629731,5,0,3,3,0,0
1942,ZTF19abyuzch,ZTF19abyuzch_20190925_NOT_v1.ascii,53629745,0,0,0,9,1,1
1943,ZTF19abzhvxk,ZTF19abzhvxk_20191007_P60_v1.ascii,53629800,3,0,4,3,1,0
1944,ZTF19abzhzet,ZTF19abzhzet_20190921_P60_v1.ascii,53629802,0,5,2,0,1,3
1945,ZTF19abzknnj,ZTF19abzknnj_20190918_P60_v1.ascii,53629815,2,0,2,0,6,0
1946,ZTF19abzknnj,ZTF19abzknnj_20190922_P200_v1.ascii,53629818,0,1,4,4,1,0
1947,ZTF19abzkyjy,ZTF19abzkyjy_20191003_Lick_3-m_v1.ascii,53629821,2,7,1,0,1,0
1948,ZTF19abzmmvz,ZTF19abzmmvz_20191024_P200_v1.ascii,53629837,6,4,1,0,0,0
1949,ZTF19abzqdjy,ZTF19abzqdjy_20190927_P60_v1.ascii,53629874,1,0,0,10,0,0
1950,ZTF19abzqdjy,ZTF19abzqdjy_20191016_P60_v1.ascii,53629885,3,0,5,2,1,0
1951,ZTF19abzqkdz,ZTF19abzqkdz_20191003_Lick_3-m_v1.ascii,53629888,0,3,1,1,4,2
1952,ZTF19abzrcje,ZTF19abzrcje_20190924_P60_v1.ascii,53629896,2,2,3,1,3,0
1953,ZTF19abzrhgq,ZTF19abzrhgq_20191015_LT_v2.ascii,53629929,2,0,0,0,1,10
1954,ZTF19abzrhgq,ZTF19abzrhgq_20191105_DCT_v1.ascii,53629947,6,0,1,0,0,4
1955,ZTF19abzrmmd,ZTF19abzrmmd_20190928_Keck1_v1.ascii,53629966,0,7,1,2,1,0
1956,ZTF19abztknu,ZTF19abztknu_20191026_P60_v1.ascii,53629997,3,0,4,0,0,4
1957,ZTF19abzvkbz,ZTF19abzvkbz_20190921_P60_v1.ascii,53630017,2,4,1,1,1,2
1958,ZTF19abzzhgx,ZTF19abzzhgx_20190925_P60_v2.ascii,53630057,3,0,2,2,1,3
1959,ZTF19acaijhg,ZTF19acaijhg_20191003_P200_v1.ascii,53630094,0,5,1,1,4,0
1960,ZTF19acajpre,ZTF19acajpre_20191005_P60_v1.ascii,53630106,2,0,1,1,7,0
1961,ZTF19acalxgp,ZTF19acalxgp_20190928_Keck1_v1.ascii,53630111,0,5,0,2,0,3
1962,ZTF19acapech,ZTF19acapech_20191024_P60_v1.ascii,53630128,5,1,1,0,3,1
1963,ZTF19acaqqix,ZTF19acaqqix_20191002_P60_v1.ascii,53630161,1,0,0,5,0,5
1964,ZTF19acazbqm,ZTF19acazbqm_20191011_LT_v2.ascii,53630205,2,1,0,3,4,0
1965,ZTF19acbacvu,ZTF19acbacvu_20191001_P60_v1.ascii,53630213,0,3,4,4,0,0
1966,ZTF19acbixgk,ZTF19acbixgk_20191020_P60_v1.ascii,53630235,2,0,7,1,1,0
1967,ZTF19acbkkkx,ZTF19acbkkkx_20191012_P60_v2.ascii,53630260,2,3,1,1,2,2
1968,ZTF19acbmddl,ZTF19acbmddl_20191023_APO_v1.ascii,53630291,5,0,0,0,2,4
1969,ZTF19acbmxxh,ZTF19acbmxxh_20191012_P60_v1.ascii,53630350,0,0,7,1,2,1
1970,ZTF19acbonaa,ZTF19acbonaa_20191101_P60_v1.ascii,53630363,0,4,0,0,0,7
1971,ZTF19acbonaa,ZTF19acbonaa_20200212_P200_v1.ascii,53630372,2,5,2,1,1,0
1972,ZTF19acbpwwg,ZTF19acbpwwg_20191019_P60_v1.ascii,53630400,2,3,0,2,3,1
1973,ZTF19acbswdq,ZTF19acbswdq_20191004_P60_v1.ascii,53630433,0,5,2,2,1,2
1974,ZTF19acbswdq,ZTF19acbswdq_20191017_LT_v1.ascii,53630440,0,3,0,3,2,2
1975,ZTF19acbuujf,ZTF19acbuujf_20191005_P60_v1.ascii,53630466,0,5,2,2,0,2
1976,ZTF19acbvpjn,ZTF19acbvpjn_20191016_P60_v1.ascii,53630528,0,3,6,2,0,0
1977,ZTF19acbvrfx,ZTF19acbvrfx_20191005_P60_v1.ascii,53630537,2,3,1,0,2,2
1978,ZTF19acbwaah,ZTF19acbwaah_20191002_P200_v1.ascii,53630548,0,2,5,0,4,0
1979,ZTF19acbwccr,ZTF19acbwccr_20191016_P60_v1.ascii,53630553,5,1,0,0,0,5
1980,ZTF19acbwccr,ZTF19acbwccr_20191102_P60_v1.ascii,53630555,3,4,1,2,0,0
1981,ZTF19acbwilc,ZTF19acbwilc_20191024_P200_v1.ascii,53630577,0,4,3,1,0,2
1982,ZTF19acbwrsu,ZTF19acbwrsu_20191006_P60_v1.ascii,53630591,5,0,0,4,2,0
1983,ZTF19acbykmk,ZTF19acbykmk_20191014_P60_v1.ascii,53630597,3,0,3,1,0,3
1984,ZTF19acbzgog,ZTF19acbzgog_20191008_P60_v1.ascii,53630604,4,0,1,0,0,6
1985,ZTF19accavuw,ZTF19accavuw_20191016_P60_v1.ascii,53630627,2,1,0,0,0,8
1986,ZTF19accbeju,ZTF19accbeju_20191010_P60_v1.ascii,53630641,9,0,1,1,0,0
1987,ZTF19accbeju,ZTF19accbeju_20191010_P60_v2.ascii,53630642,5,0,0,0,0,6
1988,ZTF19acccgfn,ZTF19acccgfn_20191024_P200_v1.ascii,53630658,1,4,3,2,0,1
1989,ZTF19acccyxx,ZTF19acccyxx_20191003_P60_v1.ascii,53630663,3,1,4,1,1,1
1990,ZTF19accdehb,ZTF19accdehb_20191006_P60_v2.ascii,53630679,1,4,1,1,0,4
1991,ZTF19acchtyp,ZTF19acchtyp_20191021_P60_v2.ascii,53630748,0,4,2,5,0,0
1992,ZTF19acckjcm,ZTF19acckjcm_20191024_P200_v1.ascii,53630775,3,3,2,0,1,1
1993,ZTF19acckjsj,ZTF19acckjsj_20191005_P200_v1.ascii,53630778,1,4,2,2,2,0
1994,ZTF19acclzaw,ZTF19acclzaw_20191017_P60_v1.ascii,53630794,1,2,5,3,0,0
1995,ZTF19accmboe,ZTF19accmboe_20191005_P200_v1.ascii,53630798,2,2,2,3,2,0
1996,ZTF19acctwpz,ZTF19acctwpz_20191005_P60_v1.ascii,53630847,4,0,1,0,0,5
1997,ZTF19acctwpz,ZTF19acctwpz_20191008_Lick_3-m_v1.ascii,53630856,2,8,0,0,1,0
1998,ZTF19accvilj,ZTF19accvilj_20191014_P60_v1.ascii,53630898,7,1,0,2,1,0
1999,ZTF19acdabep,ZTF19acdabep_20191012_P60_v1.ascii,53630902,1,9,0,0,1,0
2000,ZTF19acdabep,ZTF19acdabep_20200219_Keck1_v1.ascii,53630920,0,0,1,0,4,5
2001,ZTF19acdacji,ZTF19acdacji_20191012_P60_v1.ascii,53630924,1,2,1,2,1,3
2002,ZTF19acdkzxk,ZTF19acdkzxk_20191017_P60_v1.ascii,53630968,2,6,0,3,1,0
2003,ZTF19acduepd,ZTF19acduepd_20191017_P60_v1.ascii,53631021,6,2,0,1,0,2
2004,ZTF19acduloz,ZTF19acduloz_20191014_P60_v1.ascii,53631029,5,0,1,5,0,0
2005,ZTF19acduloz,ZTF19acduloz_20191014_P60_v2.ascii,53631030,8,2,1,0,0,0
2006,ZTF19acechlg,ZTF19acechlg_20191026_P60_v2.ascii,53631067,1,3,0,3,0,4
2007,ZTF19aceckdq,ZTF19aceckdq_20191019_LT_v1.ascii,53631070,2,6,1,1,0,1
2008,ZTF19aceckht,ZTF19aceckht_20191104_APO_v1.ascii,53631080,0,1,6,2,0,2
2009,ZTF19aceifef,ZTF19aceifef_20191018_P60_v1.ascii,53631111,3,0,4,1,0,3
2010,ZTF19acekbyz,ZTF19acekbyz_20191023_P60_v2.ascii,53631128,3,1,3,0,0,4
2011,ZTF19acenveq,ZTF19acenveq_20191016_P60_v1.ascii,53631155,3,2,0,1,2,3
2012,ZTF19aceqvhl,ZTF19aceqvhl_20191016_P60_v1.ascii,53631190,2,0,4,1,0,4
2013,ZTF19aceqvhl,ZTF19aceqvhl_20191024_P200_v1.ascii,53631201,1,4,1,0,3,2
2014,ZTF19aceqvhl,ZTF19aceqvhl_20200219_Keck1_v1.ascii,53631203,0,2,0,5,3,0
2015,ZTF19aceqxtg,ZTF19aceqxtg_20191031_P60_v2.ascii,53631207,1,4,1,1,3,0
2016,ZTF19acewotx,ZTF19acewotx_20191023_APO_v1.ascii,53631240,1,2,0,2,1,5
2017,ZTF19acezdxx,ZTF19acezdxx_20191031_P60_v2.ascii,53631253,4,6,1,0,0,0
2018,ZTF19acfejbj,ZTF19acfejbj_20191017_P60_v1.ascii,53631269,0,0,0,1,7,2
2019,ZTF19acfsazg,ZTF19acfsazg_20191027_Keck1_v1.ascii,53631291,1,1,0,3,2,4
2020,ZTF19acfsteg,ZTF19acfsteg_20191020_P60_v1.ascii,53631301,2,1,1,5,2,0
2021,ZTF19acftfav,ZTF19acftfav_20191020_P60_v1.ascii,53631312,2,1,1,1,2,4
2022,ZTF19acftfav,ZTF19acftfav_20191021_NTT_v1.ascii,53631316,0,2,1,1,0,6
2023,ZTF19acftude,ZTF19acftude_20191106_P60_v1.ascii,53631336,0,1,10,0,0,0
2024,ZTF19acfvqet,ZTF19acfvqet_20191029_P60_v1.ascii,53631346,7,0,1,0,0,3
2025,ZTF19acfvzmr,ZTF19acfvzmr_20191019_P60_v1.ascii,53631348,2,9,0,0,0,0
2026,ZTF19acfwynw,ZTF19acfwynw_20191124_P200_v1.ascii,53631356,0,6,1,1,2,0
2027,ZTF19acgbkzr,ZTF19acgbkzr_20191022_P60_v1.ascii,53631401,4,1,0,3,0,3
2028,ZTF19acgbzam,ZTF19acgbzam_20191028_P200_v1.ascii,53631421,3,4,1,1,3,0
2029,ZTF19acgcdas,ZTF19acgcdas_20191022_P60_v1.ascii,53631427,0,2,1,1,2,5
2030,ZTF19acgdfjt,ZTF19acgdfjt_20191020_P60_v2.ascii,53631448,0,4,1,0,6,0
2031,ZTF19acgfvvi,ZTF19acgfvvi_20191029_P60_v1.ascii,53631484,2,4,1,1,0,3
2032,ZTF19acgjojy,ZTF19acgjojy_20191107_P60_v1.ascii,53631506,0,2,0,5,1,2
2033,ZTF19acgjpgh,ZTF19acgjpgh_20191218_NOT_v1.ascii,53631524,0,0,1,0,0,10
2034,ZTF19acgjpgh,ZTF19acgjpgh_20200130_P60_v1.ascii,53631563,5,1,1,0,0,4
2035,ZTF19acgldqr,ZTF19acgldqr_20191105_P200_v1.ascii,53631577,0,6,3,1,0,0
2036,ZTF19acgmkrt,ZTF19acgmkrt_20191104_APO_v1.ascii,53631587,2,3,0,1,6,0
2037,ZTF19acgouje,ZTF19acgouje_20191104_P60_v1.ascii,53631601,1,4,1,1,1,2
2038,ZTF19acgoven,ZTF19acgoven_20191105_P200_v1.ascii,53631607,0,1,1,0,6,3
2039,ZTF19acgtkqe,ZTF19acgtkqe_20191029_P60_v1.ascii,53631656,7,4,0,0,0,0
2040,ZTF19acgxbwo,ZTF19acgxbwo_20191117_P60_v1.ascii,53631667,3,2,0,3,2,1
2041,ZTF19acgzzea,ZTF19acgzzea_20191107_P60_v1.ascii,53631687,7,1,1,0,0,2
2042,ZTF19achagst,ZTF19achagst_20191103_P60_v1.ascii,53631692,1,1,3,1,0,5
2043,ZTF19achcdju,ZTF19achcdju_20191023_P60_v1.ascii,53631717,4,7,0,0,0,0
2044,ZTF19achetvw,ZTF19achetvw_20191028_P200_v2.ascii,53631724,2,0,2,1,0,5
2045,ZTF19achiyvy,ZTF19achiyvy_20200623_Keck1_v1.ascii,53631730,5,4,0,0,2,0
2046,ZTF19achtifr,ZTF19achtifr_20191115_P60_v1.ascii,53631757,9,0,1,0,0,2
2047,ZTF19achunqn,ZTF19achunqn_20191102_P60_v1.ascii,53631772,6,1,1,0,2,1
2048,ZTF19acignlo,ZTF19acignlo_20191105_P60_v1.ascii,53631803,4,0,1,0,5,1
2049,ZTF19acjdufa,ZTF19acjdufa_20191105_P60_v1.ascii,53631846,2,4,2,0,0,2
2050,ZTF19acjdwqv,ZTF19acjdwqv_20191103_P60_v1.ascii,53631850,3,1,5,1,1,0
2051,ZTF19acjjwsy,ZTF19acjjwsy_20191104_P60_v1.ascii,53631872,3,1,0,4,2,1
2052,ZTF19acjqecl,ZTF19acjqecl_20191111_LT_v1.ascii,53631886,5,4,2,0,0,0
2053,ZTF19acjtkha,ZTF19acjtkha_20191030_P60_v2.ascii,53631891,0,2,1,11,1,0
2054,ZTF19acjtlxe,ZTF19acjtlxe_20191102_P60_v1.ascii,53631907,3,0,1,6,0,0
2055,ZTF19acjtpmm,ZTF19acjtpmm_20191102_P60_v1.ascii,53631911,2,4,1,2,1,1
2056,ZTF19acjuomg,ZTF19acjuomg_20191108_P60_v2.ascii,53631934,4,3,0,1,2,1
2057,ZTF19acjwqvo,ZTF19acjwqvo_20191103_P60_v1.ascii,53631953,4,0,5,0,0,1
2058,ZTF19ackjene,ZTF19ackjene_20191106_P60_v1.ascii,53631968,1,0,8,1,0,1
2059,ZTF19ackjjwf,ZTF19ackjjwf_20200219_Keck1_v1.ascii,53631996,1,0,8,0,0,0
2060,ZTF19ackjloo,ZTF19ackjloo_20191104_P60_v1.ascii,53632000,0,0,3,4,3,1
2061,ZTF19ackjozg,ZTF19ackjozg_20191109_P60_v1.ascii,53632013,2,5,0,2,0,2
2062,ZTF19ackjszs,ZTF19ackjszs_20200219_Keck1_v1.ascii,53632060,1,2,0,5,1,2
2063,ZTF19ackzvdp,ZTF19ackzvdp_20200124_Keck1_v1.ascii,53632104,2,1,4,1,1,2
2064,ZTF19acllsbq,ZTF19acllsbq_20191111_P60_v1.ascii,53632129,0,5,0,4,0,2
2065,ZTF19acllsbq,ZTF19acllsbq_20200108_P60_v1.ascii,53632140,2,0,8,0,0,1
2066,ZTF19acmelor,ZTF19acmelor_20191118_P60_v1.ascii,53632257,1,1,6,0,1,2
2067,ZTF19acmgfkc,ZTF19acmgfkc_20191105_P200_v1.ascii,53632269,0,5,0,0,0,6
2068,ZTF19acmgyka,ZTF19acmgyka_20191107_P60_v2.ascii,53632279,2,4,1,1,1,1
2069,ZTF19acmoifg,ZTF19acmoifg_20191124_P60_v1.ascii,53632288,0,6,0,2,0,3
2070,ZTF19acmwfli,ZTF19acmwfli_20191112_P60_v1.ascii,53632293,3,3,2,1,2,0
2071,ZTF19acmwioa,ZTF19acmwioa_20191113_P60_v1.ascii,53632299,2,1,3,3,2,0
2072,ZTF19acmxymo,ZTF19acmxymo_20191119_P60_v1.ascii,53632325,1,4,5,1,0,0
2073,ZTF19acmyacs,ZTF19acmyacs_20191106_P60_v1.ascii,53632327,2,6,1,1,0,0
2074,ZTF19acnfjyw,ZTF19acnfjyw_20191110_P60_v1.ascii,53632345,1,3,0,2,0,5
2075,ZTF19acnkeji,ZTF19acnkeji_20191106_P60_v1.ascii,53632365,0,1,1,8,0,0
2076,ZTF19acnvejn,ZTF19acnvejn_20191106_P60_v1.ascii,53632393,4,0,4,1,0,2
2077,ZTF19acoaiub,ZTF19acoaiub_20191104_P60_v1.ascii,53632432,8,1,0,0,1,1
2078,ZTF19acojxzo,ZTF19acojxzo_20191108_P60_v1.ascii,53632457,1,1,1,4,5,0
2079,ZTF19acojxzo,ZTF19acojxzo_20191111_P60_v1.ascii,53632462,6,1,2,1,0,0
2080,ZTF19acojxzo,ZTF19acojxzo_20191121_LT_v1.ascii,53632463,0,6,0,1,1,2
2081,ZTF19acoldzw,ZTF19acoldzw_20191124_P200_v1.ascii,53632477,1,3,0,3,4,0
2082,ZTF19acordoi,ZTF19acordoi_20191107_P60_v1.ascii,53632493,4,1,1,2,1,2
2083,ZTF19acoyxuv,ZTF19acoyxuv_20191116_P60_v2.ascii,53632511,5,0,0,2,1,2
2084,ZTF19acpfnth,ZTF19acpfnth_20191117_P60_v1.ascii,53632516,0,6,1,2,0,2
2085,ZTF19acpmbvd,ZTF19acpmbvd_20191223_Keck1_v1.ascii,53632526,1,0,4,3,1,2
2086,ZTF19acpmdzh,ZTF19acpmdzh_20191125_P60_v2.ascii,53632532,2,1,3,4,1,0
2087,ZTF19acpmuwu,ZTF19acpmuwu_20191124_P60_v1.ascii,53632538,0,1,6,2,1,1
2088,ZTF19acpqyxp,ZTF19acpqyxp_20191108_P60_v1.ascii,53632542,6,0,0,0,5,0
2089,ZTF19acqupbp,ZTF19acqupbp_20191121_Lick_3-m_v1.ascii,53632557,0,6,0,3,2,0
2090,ZTF19acrbyzj,ZTF19acrbyzj_20191112_P60_v1.ascii,53632578,0,3,0,7,1,0
2091,ZTF19acrcxri,ZTF19acrcxri_20191111_LT_v2.ascii,53632590,2,6,0,0,1,2
2092,ZTF19acrcxri,ZTF19acrcxri_20191115_P60_v1.ascii,53632594,1,9,0,0,1,0
2093,ZTF19acrenwk,ZTF19acrenwk_20191116_P60_v1.ascii,53632627,3,2,3,2,0,1
2094,ZTF19acrucav,ZTF19acrucav_20191111_P60_v1.ascii,53632666,1,6,2,1,1,0
2095,ZTF19acrwvao,ZTF19acrwvao_20191116_P60_v1.ascii,53632675,2,4,0,5,0,0
2096,ZTF19acrwvao,ZTF19acrwvao_20191117_LT_v1.ascii,53632678,7,1,2,1,0,0
2097,ZTF19acrwxfn,ZTF19acrwxfn_20200102_P60_v1.ascii,53632697,3,2,0,5,0,1
2098,ZTF19acrwyyb,ZTF19acrwyyb_20191115_P60_v1.ascii,53632703,2,2,2,1,4,0
2099,ZTF19acryurj,ZTF19acryurj_20191114_Gemini_N_v1.ascii,53632713,6,0,0,0,1,4
2100,ZTF19acryurj,ZTF19acryurj_20191116_Gemini_N_v1.ascii,53632721,9,1,0,0,1,0
2101,ZTF19acryurj,ZTF19acryurj_20191124_P200_v3.ascii,53632752,9,0,1,0,0,1
2102,ZTF19acshkft,ZTF19acshkft_20191118_Lijiang-2.ascii,53632823,0,3,4,3,1,0
2103,ZTF19acspeuw,ZTF19acspeuw_20191228_LT_v1.ascii,53632830,3,1,0,2,3,2
2104,ZTF19actfpmy,ZTF19actfpmy_20191214_LT_v2.ascii,53632872,2,1,0,4,3,2
2105,ZTF19actfxcd,ZTF19actfxcd_20191219_P60_v1.ascii,53632881,1,4,1,3,0,1
2106,ZTF19actfxcd,ZTF19actfxcd_20200101_P200_v1.ascii,53632884,1,3,3,3,0,1
2107,ZTF19actnwtn,ZTF19actnwtn_20191124_P200_v4.ascii,53632899,1,2,4,6,1,0
2108,ZTF19acudien,ZTF19acudien_20200101_P200_v1.ascii,53632927,1,0,0,0,0,10
2109,ZTF19acuitcy,ZTF19acuitcy_20191217_LT_v2.ascii,53632949,2,0,1,5,1,2
2110,ZTF19acukrxv,ZTF19acukrxv_20191125_P60_v1.ascii,53632958,3,2,3,2,0,0
2111,ZTF19aculgvn,ZTF19aculgvn_20191202_P60_v1.ascii,53632980,0,3,0,1,3,4
2112,ZTF19acvdzfq,ZTF19acvdzfq_20191229_LT_v2.ascii,53633014,2,0,0,5,3,1
2113,ZTF19acvfqty,ZTF19acvfqty_20200229_P60_v2.ascii,53633024,4,4,0,1,1,1
2114,ZTF19acvgjme,ZTF19acvgjme_20191218_LT_v2.ascii,53633034,6,1,1,0,1,1
2115,ZTF19acvhmzn,ZTF19acvhmzn_20200127_P60_v1.ascii,53633044,3,3,1,1,0,3
2116,ZTF19acvieqw,ZTF19acvieqw_20191201_P60_v1.ascii,53633050,0,0,0,5,2,3
2117,ZTF19acvijnj,ZTF19acvijnj_20191201_P60_v2.ascii,53633055,3,1,7,0,0,0
2118,ZTF19acvkibv,ZTF19acvkibv_20191231_P60_v1.ascii,53633070,2,5,2,1,1,0
2119,ZTF19acvlcjk,ZTF19acvlcjk_20191221_P200_v1.ascii,53633080,0,0,0,0,9,1
2120,ZTF19acvrgde,ZTF19acvrgde_20191219_P60_v1.ascii,53633105,4,2,0,0,5,0
2121,ZTF19acvrnlw,ZTF19acvrnlw_20200101_P200_v1.ascii,53633121,1,2,2,6,0,0
2122,ZTF19acvtrxj,ZTF19acvtrxj_20191211_P60_v1.ascii,53633129,1,0,1,6,2,0
2123,ZTF19acvtvkb,ZTF19acvtvkb_20191223_Keck1_v1.ascii,53633131,1,0,9,1,0,0
2124,ZTF19acvtvlo,ZTF19acvtvlo_20191211_P60_v1.ascii,53633135,1,2,1,1,1,5
2125,ZTF19acwbhih,ZTF19acwbhih_20191203_P60_v1.ascii,53633155,6,0,1,0,3,0
2126,ZTF19acwbhih,ZTF19acwbhih_20191218_LT_v1.ascii,53633159,2,2,3,3,0,1
2127,ZTF19acwrvzk,ZTF19acwrvzk_20200731_P60_v2.ascii,53633216,4,1,0,5,0,0
2128,ZTF19acxgwvo,ZTF19acxgwvo_20191221_P200_v1.ascii,53633231,2,8,1,0,0,0
2129,ZTF19acxldra,ZTF19acxldra_20191210_P60_v1.ascii,53633256,0,2,7,1,0,1
2130,ZTF19acxmiyh,ZTF19acxmiyh_20191223_LT_v2.ascii,53633272,1,5,1,1,2,2
2131,ZTF19acxmmys,ZTF19acxmmys_20200127_P200_v1.ascii,53633282,0,2,0,8,0,0
2132,ZTF19acxmnkc,ZTF19acxmnkc_20191211_P60_v1.ascii,53633285,3,3,4,0,2,0
2133,ZTF19acxmnkc,ZTF19acxmnkc_20191211_P60_v2.ascii,53633287,4,0,3,0,4,0
2134,ZTF19acxnemy,ZTF19acxnemy_20191210_P60_v1.ascii,53633324,0,1,5,3,0,1
2135,ZTF19acxowrr,ZTF19acxowrr_20200103_P60_v2.ascii,53633353,6,0,0,0,1,3
2136,ZTF19acxowrr,ZTF19acxowrr_20200115_P60_v2.ascii,53633362,6,1,1,0,2,0
2137,ZTF19acxowrr,ZTF19acxowrr_20200219_Keck1_v1.ascii,53633390,2,7,2,0,0,0
2138,ZTF19acxpuql,ZTF19acxpuql_20200620_NOT_v1.ascii,53633442,2,4,0,1,0,4
2139,ZTF19acxpuql,ZTF19acxpuql_20200720_Keck1_v1.ascii,53633445,1,4,1,5,0,0
2140,ZTF19acxqznb,ZTF19acxqznb_20200214_P200_v1.ascii,53633466,1,2,5,0,3,0
2141,ZTF19acxxraj,ZTF19acxxraj_20200101_P60_v1.ascii,53633479,1,3,1,4,1,1
2142,ZTF19acxxxec,ZTF19acxxxec_20200102_P60_v1.ascii,53633504,4,0,1,0,2,3
2143,ZTF19acxyfkf,ZTF19acxyfkf_20191214_LT_v1.ascii,53633517,1,8,1,0,1,0
2144,ZTF19acxyfkf,ZTF19acxyfkf_20191218_LT_v1.ascii,53633520,0,2,6,0,0,2
2145,ZTF19acxyzcq,ZTF19acxyzcq_20200101_APO_v1.ascii,53633549,2,2,1,1,5,0
2146,ZTF19acxzafe,ZTF19acxzafe_20191227_APO_v1.ascii,53633558,2,1,1,1,5,0
2147,ZTF19acyfatb,ZTF19acyfatb_20191217_LT_v2.ascii,53633591,2,3,5,1,0,0
2148,ZTF19acyggzu,ZTF19acyggzu_20200101_P200_v1.ascii,53633626,0,5,0,4,2,1
2149,ZTF19acygpcu,ZTF19acygpcu_20191221_P200_v1.ascii,53633647,2,1,7,0,1,0
2150,ZTF19acyjviz,ZTF19acyjviz_20191228_LT_v1.ascii,53633667,0,5,1,0,3,1
2151,ZTF19acyjzeo,ZTF19acyjzeo_20191220_P60_v1.ascii,53633674,3,5,0,0,0,3
2152,ZTF19acykagx,ZTF19acykagx_20200126_P60_v1.ascii,53633710,0,3,5,4,0,0
2153,ZTF19acyksfd,ZTF19acyksfd_20191221_P60_v1.ascii,53633740,2,4,0,0,3,2
2154,ZTF19acyldun,ZTF19acyldun_20200104_P60_v1.ascii,53633758,6,4,0,0,1,0
2155,ZTF19acyndbj,ZTF19acyndbj_20200127_P200_v1.ascii,53633776,0,1,3,6,0,0
2156,ZTF19acyndbj,ZTF19acyndbj_20200127_P200_v3.ascii,53633781,4,0,4,2,1,0
2157,ZTF19acyndpl,ZTF19acyndpl_20200103_P60_v1.ascii,53633784,1,0,4,0,1,4
2158,ZTF19acyogrm,ZTF19acyogrm_20200115_NOT_v1.ascii,53633810,0,3,4,4,0,0
2159,ZTF19acyogvo,ZTF19acyogvo_20200101_APO_v1.ascii,53633816,0,3,1,1,1,5
