ZTF_Name,Class,col3,col4,col5,col6,col7,Version,col9
ZTF19aalwegb,Ia,0.072,,2458559.5,2459940.2,-1380.7,ZTF19aalwegb_20190317_NTT_v1.ascii,0
ZTF19aalzgdr,Ia-91T,0.0973,,2458549.5,2459929.33,-1379.83,ZTF19aalzgdr_20190307_Keck1_v1.ascii,0
ZTF19aamaeve,Ia,0.06576,,2458572.5,2459938.51,-1366.01,ZTF19aamaeve_20190330_APO_v1.ascii,0
ZTF19aaknqmp,SLSN-I,0.148,,2458579.5,2459938.23,-1358.73,ZTF19aaknqmp_20190406_Keck1_v1.ascii,0
ZTF19aaknqmp,SLSN-I,0.148,,2458668.5,2459938.23,-1269.73,ZTF19aaknqmp_20190704_Keck1_v3.ascii,0
ZTF19aamftfu,IIP,0.02475,,2458558.5,2459940.19,-1381.69,ZTF19aamftfu_20190316_P200_v1.ascii,0
ZTF19aamkdtq,Ia,0.0339,,2458558.5,2459939.28,-1380.78,ZTF19aamkdtq_20190316_P200_v1.ascii,0
ZTF19aammewd,Ia,0.058,,2458554.5,2459938.24,-1383.74,ZTF19aammewd_20190312_Lijiang-2.4m_v1.ascii,0
ZTF19aamkmxv,IIn,0.014,,2458596.5,2459955.45,-1358.95,ZTF19aamkmxv_20190423_LT_v1.ascii,0
ZTF19aamkmxv,IIn,0.014,,2458597.5,2459955.45,-1357.95,ZTF19aamkmxv_20190424_P200_v1.ascii,0
ZTF19aamohrk,duplicate,,,2458569.5,2459954.32,-1384.82,ZTF19aamohrk_20190327_P60_v1.ascii,0
ZTF18acpdvos,TDE,0.0457,,2458820.5,2459922.29,-1101.79,ZTF18acpdvos_20191203_DCT_v1.ascii,0
ZTF19aamggua,-,0.017,,2458554.5,2459938.23,-1383.73,ZTF19aamggua_20190312_Lijiang-2.4m_v1.ascii,0
ZTF19aamggua,-,0.017,,2458930.5,2459938.23,-1007.73,ZTF19aamggua_20200322_Keck1_v1.ascii,0
ZTF18achxcsh,Ia,0.07,,2458572.5,2459944.23,-1371.73,ZTF18achxcsh_20190330_APO_v1.ascii,0
ZTF19aalyecr,Ia,0.08199,,2458579.5,2459929.24,-1349.74,ZTF19aalyecr_20190406_Keck1_v1.ascii,0
ZTF19aamgghn,Ib,0.02968,,2458579.5,2459954.25,-1374.75,ZTF19aamgghn_20190406_Keck1_v1.ascii,0
ZTF19aamljom,II,0.02,,2458572.5,2459950.46,-1377.96,ZTF19aamljom_20190330_APO_v1.ascii,0
ZTF19aamljom,II,0.02,,2458591.5,2459950.46,-1358.96,ZTF19aamljom_20190418_LT_v1.ascii,0
ZTF19aamtima,Ia,0.04602,,2458579.5,2459942.16,-1362.66,ZTF19aamtima_20190406_Keck1_v1.ascii,0
ZTF19aamqlxu,Ia,0.07,,2458597.5,2459940.37,-1342.87,ZTF19aamqlxu_20190424_P200_v1.ascii,0
ZTF19aamsetj,Ic,0.02751,,2458576.5,2459975.36,-1398.86,ZTF19aamsetj_20190403_Keck1_v1.ascii,0
ZTF19aamsetj,Ic,0.02751,,2458590.5,2459975.36,-1384.86,ZTF19aamsetj_20190417_LT_v2.ascii,0
ZTF19aamsetj,Ic,0.02751,,2458593.5,2459975.36,-1381.86,ZTF19aamsetj_20190420_NOT_v1.ascii,0
ZTF19aamsetj,Ic,0.02751,,2458597.5,2459975.36,-1377.86,ZTF19aamsetj_20190424_P200_v1.ascii,0
ZTF19aamsetj,Ic,0.02751,,2458597.5,2459975.36,-1377.86,ZTF19aamsetj_20190424_P200_v3.ascii,0
ZTF19aamsetj,Ic,0.02751,,2458602.5,2459975.36,-1372.86,ZTF19aamsetj_20190429_NOT_v1.ascii,0
ZTF19aamsetj,Ic,0.02751,,2458617.5,2459975.36,-1357.86,ZTF19aamsetj_20190514_NOT_v1.ascii,0
ZTF19aamsetj,Ic,0.02751,,2458627.5,2459975.36,-1347.86,ZTF19aamsetj_20190524_Keck2_v1.ascii,0
ZTF19aamsetj,Ic,0.02751,,2458638.5,2459975.36,-1336.86,ZTF19aamsetj_20190604_Keck1_v1.ascii,0
ZTF18acerdie,Ia,0.0846,,2458597.5,2459949.28,-1351.78,ZTF18acerdie_20190424_P200_v1.ascii,0
ZTF19aamooex,Ia,0.08,,2458580.5,2459949.33,-1368.83,ZTF19aamooex_20190407_APO_v1.ascii,0
ZTF19aamvmer,Ia,0.08773,,2458580.5,2459957.52,-1377.02,ZTF19aamvmer_20190407_APO_v1.ascii,0
ZTF19aanesgt,SLSN-I,0.153,,2458583.5,2459969.19,-1385.69,ZTF19aanesgt_20190410_LT_v1.ascii,0
ZTF19aanesgt,SLSN-I,0.153,,2458597.5,2459969.19,-1371.69,ZTF19aanesgt_20190424_P200_v1.ascii,0
ZTF19aanesgt,SLSN-I,0.153,,2458636.5,2459969.19,-1332.69,ZTF19aanesgt_20190602_P200_v1.ascii,0
ZTF19aanfqug,IIn,0.046,,2458597.5,2459973.22,-1375.72,ZTF19aanfqug_20190424_P200_v1.ascii,0
ZTF19aanfukh,Ic,0.02765,,2458590.5,2459957.26,-1366.76,ZTF19aanfukh_20190417_NOT_v1.ascii,0
ZTF19aanpcep,II,0.0314,,2458572.5,2459957.38,-1384.88,ZTF19aanpcep_20190330_APO_v1.ascii,0
ZTF19aanpcep,II,0.0314,,2458576.5,2459957.38,-1380.88,ZTF19aanpcep_20190403_Keck1_v1.ascii,0
ZTF19aanpcep,II,0.0314,,2458580.5,2459957.38,-1376.88,ZTF19aanpcep_20190407_APO_v1.ascii,0
ZTF19aanpcep,II,0.0314,,2458637.5,2459957.38,-1319.88,ZTF19aanpcep_20190603_Keck1_v1.ascii,0
ZTF19aaniqrr,-,0.519,,2458597.5,2459990.46,-1392.96,ZTF19aaniqrr_20190424_P200_v1.ascii,0
ZTF19aaniqrr,-,0.519,,2458605.5,2459990.46,-1384.96,ZTF19aaniqrr_20190502_DCT_v1.ascii,0
ZTF19aaniqrr,-,0.519,,2458632.5,2459990.46,-1357.96,ZTF19aaniqrr_20190529_DCT_v1.ascii,0
ZTF19aaniqrr,-,0.519,,2458656.5,2459990.46,-1333.96,ZTF19aaniqrr_20190622_DCT_v1.ascii,0
ZTF19aaniqrr,-,0.519,,2458666.5,2459990.46,-1323.96,ZTF19aaniqrr_20190702_Keck1_v1.ascii,0
ZTF19aaniqrr,-,0.519,,2458668.5,2459990.46,-1321.96,ZTF19aaniqrr_20190704_Keck1_v1.ascii,0
ZTF19aaniqrr,-,0.519,,2458696.5,2459990.46,-1293.96,ZTF19aaniqrr_20190801_P200_v1.ascii,0
ZTF19aaniqrr,-,0.519,,2458783.5,2459990.46,-1206.96,ZTF19aaniqrr_20191027_Keck1_v1.ascii,0
ZTF19aaniqrr,-,0.519,,2458930.5,2459990.46,-1059.96,ZTF19aaniqrr_20200322_Keck1_v1.ascii,0
ZTF19aaniqrr,-,0.519,,2459050.5,2459990.46,-939.96,ZTF19aaniqrr_20200720_Keck1_v1.ascii,0
ZTF19aaniqrr,-,0.519,,2459372.5,2459990.46,-617.96,ZTF19aaniqrr_20210607_Keck1_v1.ascii,0
ZTF19aanlvnl,-,0.0728,,2458605.5,2459954.49,-1348.99,ZTF19aanlvnl_20190502_P200_v1.ascii,0
ZTF19aanuipj,Ia,0.06,,2458615.5,2459966.5,-1351.0,ZTF19aanuipj_20190512_LT_v1.ascii,0
ZTF19aamfupk,Ib,0.01496,,2458579.5,2459955.17,-1375.67,ZTF19aamfupk_20190406_Keck1_v1.ascii,0
ZTF19aamfupk,Ib,0.01496,,2458754.5,2459955.17,-1200.67,ZTF19aamfupk_20190928_Keck1_v1.ascii,0
ZTF19aamrais,SLSN-II,0.1173,,2458597.5,2459990.42,-1392.92,ZTF19aamrais_20190424_P200_v1.ascii,0
ZTF19aamrais,SLSN-II,0.1173,,2458627.5,2459990.42,-1362.92,ZTF19aamrais_20190524_P200_v1.ascii,0
ZTF19aanijpu,Ic,0.041,,2458642.5,2459998.33,-1355.83,ZTF19aanijpu_20190608_NOT_v1.ascii,0
ZTF19aanijpu,Ic,0.041,,2458680.5,2459998.33,-1317.83,ZTF19aanijpu_20190716_NOT_v1.ascii,0
ZTF19aanijpu,Ic,0.041,,2458705.5,2459998.33,-1292.83,ZTF19aanijpu_20190810_NOT_v1.ascii,0
ZTF19aanijpu,Ic,0.041,,2458931.5,2459998.33,-1066.83,ZTF19aanijpu_20200323_Keck1_v1.ascii,0
ZTF19aaobwpx,Ia,0.05,,2458580.5,2459974.48,-1393.98,ZTF19aaobwpx_20190407_LT_v1.ascii,0
ZTF19aanuuen,Ia,0.0701,,2458627.5,2459968.41,-1340.91,ZTF19aanuuen_20190524_P200_v1.ascii,0
ZTF19aaoaaap,Ia,0.1,,2458605.5,2459969.22,-1363.72,ZTF19aaoaaap_20190502_P200_v1.ascii,0
ZTF19aaoikti,Ia,0.07868,,2458627.5,2459966.3,-1338.8,ZTF19aaoikti_20190524_P200_v1.ascii,0
ZTF19aaoxvfe,Ib,0.0364,,2458580.5,2459976.35,-1395.85,ZTF19aaoxvfe_20190407_LT_v1.ascii,0
ZTF19aaoxvfe,Ib,0.0364,,2458597.5,2459976.35,-1378.85,ZTF19aaoxvfe_20190424_P200_v1.ascii,0
ZTF19aapadxs,IIb,0.035,,2458600.5,2459974.29,-1373.79,ZTF19aapadxs_20190427_LT_v3.ascii,0
ZTF19aapadxs,IIb,0.035,,2458668.5,2459974.29,-1305.79,ZTF19aapadxs_20190704_Keck1_v1.ascii,0
ZTF19aapafqd,IIn,0.0321,,2458586.5,2460014.33,-1427.83,ZTF19aapafqd_20190413_P200_v2.ascii,0
ZTF19aapafqd,IIn,0.0321,,2458597.5,2460014.33,-1416.83,ZTF19aapafqd_20190424_P200_v1.ascii,0
ZTF18abfcmjw,Ib,0.0213,,2458582.5,2459966.49,-1383.99,ZTF18abfcmjw_20190409_LT_v1.ascii,0
ZTF18abfcmjw,Ib,0.0213,,2458583.5,2459966.49,-1382.99,ZTF18abfcmjw_20190410_LT_v1.ascii,0
ZTF18abfcmjw,Ib,0.0213,,2458585.5,2459966.49,-1380.99,ZTF18abfcmjw_20190412_Keck1_v2.ascii,0
ZTF18abfcmjw,Ib,0.0213,,2458595.5,2459966.49,-1370.99,ZTF18abfcmjw_20190422_HST_v1.ascii,0
ZTF18abfcmjw,Ib,0.0213,,2458597.5,2459966.49,-1368.99,ZTF18abfcmjw_20190424_P200_v1.ascii,0
ZTF18abfcmjw,Ib,0.0213,,2458668.5,2459966.49,-1297.99,ZTF18abfcmjw_20190704_Keck1_v1.ascii,0
ZTF18abfcmjw,Ib,0.0213,,2458726.5,2459966.49,-1239.99,ZTF18abfcmjw_20190831_Keck1_v1.ascii,0
ZTF18abfcmjw,Ib,0.0213,,2458754.5,2459966.49,-1211.99,ZTF18abfcmjw_20190928_Keck1_v1.ascii,0
ZTF18abfcmjw,Ib,0.0213,,2458897.5,2459966.49,-1068.99,ZTF18abfcmjw_20200218_Keck1_v2.ascii,0
ZTF19aaozpew,Ia,0.0506,,2458608.5,2459974.45,-1365.95,ZTF19aaozpew_20190505_LT_v1.ascii,0
ZTF19aapcqle,-,0.07,,2458636.5,2459976.2,-1339.7,ZTF19aapcqle_20190602_P200_v1.ascii,0
ZTF19aapcvdi,Ia,0.07671,,2458605.5,2459966.18,-1360.68,ZTF19aapcvdi_20190502_P200_v1.ascii,0
ZTF19aapeime,Ia,0.02789,,2458594.5,2459969.32,-1374.82,ZTF19aapeime_20190421_NOT_v1.ascii,0
ZTF19aapfmki,Ibn,0.05469,,2458583.5,2459968.3,-1384.8,ZTF19aapfmki_20190410_LT_v1.ascii,0
ZTF19aapfmki,Ibn,0.05469,,2458584.5,2459968.3,-1383.8,ZTF19aapfmki_20190411_LT_v1.ascii,0
ZTF19aapfmki,Ibn,0.05469,,2458585.5,2459968.3,-1382.8,ZTF19aapfmki_20190412_LT_v1.ascii,0
ZTF19aapfmki,Ibn,0.05469,,2458587.5,2459968.3,-1380.8,ZTF19aapfmki_20190414_LT_v1.ascii,0
ZTF19aapfmki,Ibn,0.05469,,2458596.5,2459968.3,-1371.8,ZTF19aapfmki_20190423_NOT_v3.ascii,0
ZTF19aapfmki,Ibn,0.05469,,2458597.5,2459968.3,-1370.8,ZTF19aapfmki_20190424_P200_v1.ascii,0
ZTF19aapfmki,Ibn,0.05469,,2458614.5,2459968.3,-1353.8,ZTF19aapfmki_20190511_NOT_v1.ascii,0
ZTF19aaphifl,Ia,0.02855,,2458610.5,2459973.47,-1362.97,ZTF19aaphifl_20190507_Keck1_v2.ascii,0
ZTF19aaphifl,Ia,0.02855,,2458610.5,2459973.47,-1362.97,ZTF19aaphifl_20190507_Keck1_v3.ascii,0
ZTF19aaphifl,Ia,0.02855,,2458627.5,2459973.47,-1345.97,ZTF19aaphifl_20190524_Keck2_v1.ascii,0
ZTF19aanvmcm,Ia,0.063,,2458579.5,2459967.17,-1387.67,ZTF19aanvmcm_20190406_UH88_v1.ascii,0
ZTF19aaozsuh,IIn,0.056,,2458604.5,2459979.39,-1374.89,ZTF19aaozsuh_20190501_LT_v1.ascii,0
ZTF19aaozsuh,IIn,0.056,,2458632.5,2459979.39,-1346.89,ZTF19aaozsuh_20190529_NOT_v1.ascii,0
ZTF19aapocyd,Ia,0.06,,2458622.5,2459978.5,-1356.0,ZTF19aapocyd_20190519_LT_v1.ascii,0
ZTF19aapbgmp,Ia,0.08,,2458610.5,2459975.38,-1364.88,ZTF19aapbgmp_20190507_LT_v1.ascii,0
ZTF19aapbgmp,Ia,0.08,,2458615.5,2459975.38,-1359.88,ZTF19aapbgmp_20190512_LT_v1.ascii,0
ZTF19aapbgmp,Ia,0.08,,2458615.5,2459975.38,-1359.88,ZTF19aapbgmp_20190512_LT_v2.ascii,0
ZTF19aapcnzi,II,0.0475,,2458872.5,2459980.22,-1107.72,ZTF19aapcnzi_20200124_Keck1_v1.ascii,0
ZTF19aapdkza,Ia,0.08,,2458605.5,2459974.28,-1368.78,ZTF19aapdkza_20190502_LT_v1.ascii,0
ZTF19aapfktd,Ia,0.086,,2458605.5,2459978.26,-1372.76,ZTF19aapfktd_20190502_P200_v1.ascii,0
ZTF19aaputrv,Iax,0.03499,,2458597.5,2459984.29,-1386.79,ZTF19aaputrv_20190424_P200_v1.ascii,0
ZTF19aaputrv,Iax,0.03499,,2458602.5,2459984.29,-1381.79,ZTF19aaputrv_20190429_Keck1_v1.ascii,0
ZTF19aapwnmb,Ib,0.095,,2458605.5,2459966.52,-1361.02,ZTF19aapwnmb_20190502_P200_v1.ascii,0
ZTF19aapwnmb,Ib,0.095,,2458637.5,2459966.52,-1329.02,ZTF19aapwnmb_20190603_Keck1_v1.ascii,0
ZTF19aapwnmb,Ib,0.095,,2458637.5,2459966.52,-1329.02,ZTF19aapwnmb_20190603_Keck1_v2.ascii,0
ZTF19aapfohi,II,0.0374,,2458668.5,2459968.34,-1299.84,ZTF19aapfohi_20190704_P200_v1.ascii,0
ZTF19aapfohi,II,0.0374,,2458668.5,2459968.34,-1299.84,ZTF19aapfohi_20190704_P200_v2.ascii,0
ZTF19aaqasrq,IIn,0.025,,2458603.5,2459989.41,-1385.91,ZTF19aaqasrq_20190430_LT_v1.ascii,0
ZTF19aaqasrq,IIn,0.025,,2458614.5,2459989.41,-1374.91,ZTF19aaqasrq_20190511_LT_v1.ascii,0
ZTF19aaqtyku,Ia,0.0234,,2458593.5,2459974.29,-1380.79,ZTF19aaqtyku_20190420_NOT_v1.ascii,0
ZTF19aaraued,Ia,0.079,,2458636.5,2459981.22,-1344.72,ZTF19aaraued_20190602_P200_v1.ascii,0
ZTF19aaraxhh,Ia,0.04128,,2458600.5,2459984.31,-1383.81,ZTF19aaraxhh_20190427_LT_v1.ascii,0
ZTF19aapreis,TDE,0.0512,,2458616.5,2459989.5,-1373.0,ZTF19aapreis_20190513_NTT_v1.ascii,0
ZTF19aapreis,TDE,0.0512,,2458632.5,2459989.5,-1357.0,ZTF19aapreis_20190529_DCT_v1.ascii,0
ZTF19aapreis,TDE,0.0512,,2458641.5,2459989.5,-1348.0,ZTF19aapreis_20190607_Lick_3-m_v1.ascii,0
ZTF19aapreis,TDE,0.0512,,2458661.5,2459989.5,-1328.0,ZTF19aapreis_20190627_Lick_3-m_v1.ascii,0
ZTF19aapreis,TDE,0.0512,,2458663.5,2459989.5,-1326.0,ZTF19aapreis_20190629_DCT_v1.ascii,0
ZTF19aapreis,TDE,0.0512,,2458673.5,2459989.5,-1316.0,ZTF19aapreis_20190709_Lick_3-m_v1.ascii,0
ZTF19aapreis,TDE,0.0512,,2458751.5,2459989.5,-1238.0,ZTF19aapreis_20190925_Keck1_v2.ascii,0
ZTF19aapreis,TDE,0.0512,,2458759.5,2459989.5,-1230.0,ZTF19aapreis_20191003_P200_v1.ascii,0
ZTF19aapreis,TDE,0.0512,,2458761.5,2459989.5,-1228.0,ZTF19aapreis_20191005_Lick_3-m_v2.ascii,0
ZTF19aapreis,TDE,0.0512,,2458785.5,2459989.5,-1204.0,ZTF19aapreis_20191029_Lick_3-m_v1.ascii,0
ZTF19aapreis,TDE,0.0512,,2459133.5,2459989.5,-856.0,ZTF19aapreis_20201011_DCT_v1.ascii,0
ZTF19aarfkch,IIb,0.051,,2458666.5,2460001.36,-1334.86,ZTF19aarfkch_20190702_Keck1_v1.ascii,0
ZTF19aarfkch,IIb,0.051,,2458752.5,2460001.36,-1248.86,ZTF19aarfkch_20190926_Keck1_v1.ascii,0
ZTF19aarfyvc,Ic,0.09,,2458630.5,2460001.36,-1370.86,ZTF19aarfyvc_20190527_NOT_v1.ascii,0
ZTF19aarfyvc,Ic,0.09,,2458646.5,2460001.36,-1354.86,ZTF19aarfyvc_20190612_NOT_v1.ascii,0
ZTF19aapzbjr,IIn,0.0305,,2458597.5,2460015.23,-1417.73,ZTF19aapzbjr_20190424_P200_v1.ascii,0
ZTF19aapzbjr,IIn,0.0305,,2458636.5,2460015.23,-1378.73,ZTF19aapzbjr_20190602_P200_v1.ascii,0
ZTF19aaqhelq,Ia,0.0566,,2458611.5,2459979.31,-1367.81,ZTF19aaqhelq_20190508_LT_v3.ascii,0
ZTF19aarhxgn,Ia,0.033,,2458611.5,2459988.23,-1376.73,ZTF19aarhxgn_20190508_LT_v2.ascii,0
ZTF19aarifvr,Ia-91T,0.071,,2458636.5,2459988.43,-1351.93,ZTF19aarifvr_20190602_P200_v1.ascii,0
ZTF19aarioci,TDE,0.074,,2458613.5,2459998.29,-1384.79,ZTF19aarioci_20190510_LT_v1.ascii,0
ZTF19aarioci,TDE,0.074,,2458622.5,2459998.29,-1375.79,ZTF19aarioci_20190519_LT_v1.ascii,0
ZTF19aarioci,TDE,0.074,,2458625.5,2459998.29,-1372.79,ZTF19aarioci_20190522_Gemini_N_v1.ascii,0
ZTF19aarioci,TDE,0.074,,2458632.5,2459998.29,-1365.79,ZTF19aarioci_20190529_DCT_v1.ascii,0
ZTF19aarioci,TDE,0.074,,2458648.5,2459998.29,-1349.79,ZTF19aarioci_20190614_Lick_3-m_v1.ascii,0
ZTF19aarioci,TDE,0.074,,2458656.5,2459998.29,-1341.79,ZTF19aarioci_20190622_DCT_v1.ascii,0
ZTF19aarioci,TDE,0.074,,2458663.5,2459998.29,-1334.79,ZTF19aarioci_20190629_DCT_v2.ascii,0
ZTF19aarioci,TDE,0.074,,2459009.5,2459998.29,-988.79,ZTF19aarioci_20200609_DCT_v1.ascii,0
ZTF19aarioci,TDE,0.074,,2459009.5,2459998.29,-988.79,ZTF19aarioci_20200609_DCT_v2.ascii,0
ZTF19aarnrbw,Ia-91bg,0.04181,,2458616.5,2459988.37,-1371.87,ZTF19aarnrbw_20190513_P200_v1.ascii,0
ZTF19aarnrfo,-,0.0494,,2458638.5,2459988.29,-1349.79,ZTF19aarnrfo_20190604_P200_v2.ascii,0
ZTF19aarnrfo,-,0.0494,,2459369.5,2459988.29,-618.79,ZTF19aarnrfo_20210604_P200_v1.ascii,0
ZTF19aartuev,Ia,0.05344,,2458611.5,2459989.33,-1377.83,ZTF19aartuev_20190508_LT_v1.ascii,0
ZTF19aarykkb,II,0.024,,2458598.5,2459999.37,-1400.87,ZTF19aarykkb_20190425_HCT_v1.ascii,0
ZTF19aarykkb,II,0.024,,2458598.5,2459999.37,-1400.87,ZTF19aarykkb_20190425_HCT_v2.ascii,0
ZTF19aarykkb,II,0.024,,2458599.5,2459999.37,-1399.87,ZTF19aarykkb_20190426_DCT_v1.ascii,0
ZTF19aarykkb,II,0.024,,2458599.5,2459999.37,-1399.87,ZTF19aarykkb_20190426_DCT_v2.ascii,0
ZTF19aarykkb,II,0.024,,2458599.5,2459999.37,-1399.87,ZTF19aarykkb_20190426_LT_v1.ascii,0
ZTF19aarqmjs,Ia,0.055,,2458783.5,2459990.2,-1206.7,ZTF19aarqmjs_20191027_Keck1_v3.ascii,0
ZTF19aarqmjs,Ia,0.055,,2458783.5,2459990.2,-1206.7,ZTF19aarqmjs_20191027_Keck1_v4.ascii,0
ZTF19aarqmjs,Ia,0.055,,2458783.5,2459990.2,-1206.7,ZTF19aarqmjs_20191027_Keck1_v5.ascii,0
ZTF19aarqmjs,Ia,0.055,,2458783.5,2459990.2,-1206.7,ZTF19aarqmjs_20191027_Keck1_v6.ascii,0
ZTF19aarxrem,IIn,0.048,,2458668.5,2459988.36,-1319.86,ZTF19aarxrem_20190704_Keck1_v1.ascii,0
ZTF19aarixue,Ia,0.07,,2458612.5,2459988.43,-1375.93,ZTF19aarixue_20190509_LT_v1.ascii,0
ZTF19aarhhfx,IIb,0.042,,2458638.5,2460027.23,-1388.73,ZTF19aarhhfx_20190604_P200_v1.ascii,0
ZTF19aarhhfx,IIb,0.042,,2458658.5,2460027.23,-1368.73,ZTF19aarhhfx_20190624_APO_v1.ascii,0
ZTF19aarhhfx,IIb,0.042,,2459369.5,2460027.23,-657.73,ZTF19aarhhfx_20210604_P200_v1.ascii,0
ZTF19aarhhfx,IIb,0.042,,2459369.5,2460027.23,-657.73,ZTF19aarhhfx_20210604_P200_v2.ascii,0
ZTF19aarhhfx,IIb,0.042,,2459369.5,2460027.23,-657.73,ZTF19aarhhfx_20210604_P200_v3.ascii,0
ZTF19aarhhfx,IIb,0.042,,2459369.5,2460027.23,-657.73,ZTF19aarhhfx_20210604_P200_v4.ascii,0
ZTF19aartuli,Ia,0.04,,2458610.5,2459989.33,-1378.83,ZTF19aartuli_20190507_LT_v1.ascii,0
ZTF19aartylj,Ia,0.07,,2458613.5,2459989.33,-1375.83,ZTF19aartylj_20190510_LT_v1.ascii,0
ZTF19aasmddt,II,0.028,,2458605.5,2459998.45,-1392.95,ZTF19aasmddt_20190502_P200_v1.ascii,0
ZTF19aatgxjy,II,0.04,,2458632.5,2459990.35,-1357.85,ZTF19aatgxjy_20190529_LT_v1.ascii,0
ZTF19aatheus,Ic,0.01836,,2458627.5,2460000.29,-1372.79,ZTF19aatheus_20190524_Keck2_v1.ascii,0
ZTF19aatheus,Ic,0.01836,,2458630.5,2460000.29,-1369.79,ZTF19aatheus_20190527_NOT_v1.ascii,0
ZTF19aatheus,Ic,0.01836,,2458666.5,2460000.29,-1333.79,ZTF19aatheus_20190702_NOT_v1.ascii,0
ZTF19aatheus,Ic,0.01836,,2458752.5,2460000.29,-1247.79,ZTF19aatheus_20190926_Keck1_v1.ascii,0
ZTF18aaxokeg,Ia,0.0336,,2458638.5,2459998.2,-1359.7,ZTF18aaxokeg_20190604_P200_v1.ascii,0
ZTF18aaxokeg,Ia,0.0336,,2459087.5,2459998.2,-910.7,ZTF18aaxokeg_20200826_P200_v1.ascii,0
ZTF19aatesgp,IIb,0.00552,,2458603.5,2459988.24,-1384.74,ZTF19aatesgp_20190430_Lick_3-m_v1.ascii,0
ZTF19aatesgp,IIb,0.00552,,2458616.5,2459988.24,-1371.74,ZTF19aatesgp_20190513_P200_v1.ascii,0
ZTF19aatesgp,IIb,0.00552,,2458637.5,2459988.24,-1350.74,ZTF19aatesgp_20190603_Keck1_v1.ascii,0
ZTF19aatesgp,IIb,0.00552,,2458872.5,2459988.24,-1115.74,ZTF19aatesgp_20200124_Keck1_v8.ascii,0
ZTF19aatlmbo,Ia,0.00775,,2458605.5,2460001.29,-1395.79,ZTF19aatlmbo_20190502_FTN_v1.ascii,0
ZTF19aatlmbo,Ia,0.00775,,2458608.5,2460001.29,-1392.79,ZTF19aatlmbo_20190505_LT_v1.ascii,0
ZTF19aatlmbo,Ia,0.00775,,2458611.5,2460001.29,-1389.79,ZTF19aatlmbo_20190508_LT_v1.ascii,0
ZTF19aatlmbo,Ia,0.00775,,2458615.5,2460001.29,-1385.79,ZTF19aatlmbo_20190512_NOT_v1.ascii,0
ZTF19aatlmbo,Ia,0.00775,,2458627.5,2460001.29,-1373.79,ZTF19aatlmbo_20190524_Keck2_v1.ascii,0
ZTF19aatlqdf,II,0.0785,,2458668.5,2459998.26,-1329.76,ZTF19aatlqdf_20190704_P200_v1.ascii,0
ZTF19aatmkll,Ibn,0.02475,,2458643.5,2459999.42,-1355.92,ZTF19aatmkll_20190609_UH88_v1.ascii,0
ZTF19aargqez,Ia,0.026,,2458666.5,2459975.48,-1308.98,ZTF19aargqez_20190702_Keck1_v1.ascii,0
ZTF19aargqez,Ia,0.026,,2458668.5,2459975.48,-1306.98,ZTF19aargqez_20190704_P200_v2.ascii,0
ZTF19aatoboa,-,0.0758,,2458897.5,2459991.25,-1093.75,ZTF19aatoboa_20200218_Keck1_v1.ascii,0
ZTF19aatqzim,II,0.05007,,2458608.5,2459994.29,-1385.79,ZTF19aatqzim_20190505_LT_v1.ascii,0
ZTF19aatqzim,II,0.05007,,2458619.5,2459994.29,-1374.79,ZTF19aatqzim_20190516_NOT_v1.ascii,0
ZTF19aatqzim,II,0.05007,,2458674.5,2459994.29,-1319.79,ZTF19aatqzim_20190710_WHT_v1.ascii,0
ZTF19aatqzim,II,0.05007,,2458674.5,2459994.29,-1319.79,ZTF19aatqzim_20190710_WHT_v2.ascii,0
ZTF19aatgopg,Ia,0.0732,,2458639.5,2459994.22,-1354.72,ZTF19aatgopg_20190605_Lick_3-m_v1.ascii,0
ZTF19aatwvft,II,0.00818,,2458608.5,2459999.26,-1390.76,ZTF19aatwvft_20190505_LT_v1.ascii,0
ZTF19aatwvft,II,0.00818,,2458608.5,2459999.26,-1390.76,ZTF19aatwvft_20190505_LT_v2.ascii,0
ZTF19aasekcx,IIn,0.118,,2458627.5,2460018.25,-1390.75,ZTF19aasekcx_20190524_NTT_v1.ascii,0
ZTF19aatgrpm,Ia,0.08033,,2458668.5,2460000.33,-1331.83,ZTF19aatgrpm_20190704_Keck1_v1.ascii,0
ZTF19aatgrpm,Ia,0.08033,,2458668.5,2460000.33,-1331.83,ZTF19aatgrpm_20190704_Keck1_v2.ascii,0
ZTF19aaugupw,IIb,0.04058,,2458638.5,2460016.21,-1377.71,ZTF19aaugupw_20190604_P200_v1.ascii,0
ZTF19aaugupw,IIb,0.04058,,2459087.5,2460016.21,-928.71,ZTF19aaugupw_20200826_P200_v1.ascii,0
ZTF19aarphwc,SLSN-I,0.3057,,2458627.5,2460023.25,-1395.75,ZTF19aarphwc_20190524_P200_v1.ascii,0
ZTF19aarphwc,SLSN-I,0.3057,,2458667.5,2460023.25,-1355.75,ZTF19aarphwc_20190703_P200_v1.ascii,0
ZTF19aarphwc,SLSN-I,0.3057,,2458733.5,2460023.25,-1289.75,ZTF19aarphwc_20190907_Keck2_v1.ascii,0
ZTF19aarphwc,SLSN-I,0.3057,,2458808.5,2460023.25,-1214.75,ZTF19aarphwc_20191121_Keck1_v1.ascii,0
ZTF19aauisdr,IIn,0.0433,,2458638.5,2460010.24,-1371.74,ZTF19aauisdr_20190604_P200_v1.ascii,0
