Version,Resolution,Superfit_c,Superfit_z,Match,Gal,Frac(SN),Frac(gal),Phase,Av
ZTF18abvgjyl_20181111_Keck1_v1.ascii,binnings/ZTF18abvgjyl_20181111_Keck1_v1,SLSN-Ib,0.228475,SLSN-Ib/2010md/LRIS phase-band : 50.0B,Sc,0.71656406,0.28343597,50.0,2.0
ZTF18abvgjyl_20190304_Keck1_v1.ascii,binnings/ZTF18abvgjyl_20190304_Keck1_v1,SLSN-I,0.2405,SLSN-I/PTF09cnd/LRIS phase-band : 126.0u,SB2,0.9687758,0.031224174,126.0,-0.4
ZTF18abvgjyv_20181201_Keck1_v1.ascii,binnings/ZTF18abvgjyv_20181201_Keck1_v1,II,0.06416,II/iPTF15crj/FLOYDS-N phase-band : u-,SB6,0.99571556,0.004284435,u,-0.4
ZTF18abvvmdf_20180918_P200_v1.ascii,binnings/ZTF18abvvmdf_20180918_P200_v1,SLSN-IIn,0.02885025,SLSN-IIn/PTF10tpz/KAST phase-band : u-,SB6,0.7514984,0.24850161,u,-1.6
ZTF18abwckzf_20181010_P200_v1.ascii,binnings/ZTF18abwckzf_20181010_P200_v1,SLSN-IIn,0.087,SLSN-IIn/PTF10tpz/KAST phase-band : u-,SB2,0.9669342,0.033065815,u,-2.0
ZTF18abwdcdv_20190604_P200_v1.ascii,binnings/ZTF18abwdcdv_20190604_P200_v1,Ib,0.0526995,Ib/2008D/MMT-Blue phase-band : -12.57B,S0,0.8644412,0.1355588,-12.57,-1.8
ZTF18abwkrbl_20190706_Keck1_v1.ascii,binnings/ZTF18abwkrbl_20190706_Keck1_v1,Ic-BL,0.00999,Ic-BL/1998bw/EFOSC2-3.6 phase-band : -5.0B,SB2,0.2475768,0.7524232,-5.0,0.4
ZTF18abxbmqh_20190101_WHT_v1.ascii,binnings/ZTF18abxbmqh_20190101_WHT_v1,IIb-flash,0.206,IIb-flash/2013cu_early/DEIMOS phase-band : -7.0V,E,0.46365407,0.5363459,-7.0,-2.0
ZTF18abxbugc_20181012_P60_v2.ascii,binnings/ZTF18abxbugc_20181012_P60_v2,Ic,0.0342,Ic/2004gt/LRIS phase-band : 57.59B,SB5,0.92448896,0.07551104,57.59,-2.0
ZTF18abxftqm_20181103_APO_v1.ascii,binnings/ZTF18abxftqm_20181103_APO_v1,IIb-flash,0.0945,IIb-flash/2013cu_early/DEIMOS phase-band : -7.0V,E,0.828801,0.17119902,-7.0,-2.0
ZTF18abxjekh_20190403_Keck1_v1.ascii,binnings/ZTF18abxjekh_20190403_Keck1_v1,SLSN-IIn,0.0381225,SLSN-IIn/PTF10tpz/KAST phase-band : u-,Sb,0.5130637,0.48693624,u,0.4
ZTF18abxyudf_20181002_P200_v1.ascii,binnings/ZTF18abxyudf_20181002_P200_v1,Ia 91T-like,0.11,Ia 91T-like/1991T/Other phase-band : -7.0B,SB1,0.61753905,0.38246095,-7.0,-1.2
ZTF18acaahzg_20190403_Keck1_v1.ascii,binnings/ZTF18acaahzg_20190403_Keck1_v1,IIb,0.028644,IIb/1993J/KAST phase-band : 146.0B,SB1,0.2701,0.7299,146.0,2.0
ZTF18acaeous_20181102_P60_v1.ascii,binnings/ZTF18acaeous_20181102_P60_v1,Ia 99aa-like,0.05605,Ia 99aa-like/iPTF14bdn/YFOSC phase-band : 21.18B,E,0.9911296,0.008870426,21.18,-0.6
ZTF18acaimrb_20181201_Keck1_v1.ascii,binnings/ZTF18acaimrb_20181201_Keck1_v1,IIb,0.0456,IIb/1993J/KAST phase-band : 72.0B,Sc,0.38994732,0.61005265,72.0,-1.6
ZTF18acaipdc_20181009_P60_v1.ascii,binnings/ZTF18acaipdc_20181009_P60_v1,TDE H+He,0.05565,TDE H+He/2016fnl/DBSP phase-band : -1.04g,SB1,0.79031324,0.20968679,-1.04,1.2
ZTF18acapkod_20190816_P60_v1.ascii,binnings/ZTF18acapkod_20190816_P60_v1,II,0.0798,II/2013fs/ALFOSC phase-band : 6.24B,SB3,0.9989519,0.0010480696,6.24,2.0
ZTF18acapyww_20181204_Keck1_v1.ascii,binnings/ZTF18acapyww_20181204_Keck1_v1,Ia 91bg-like,0.1271,Ia 91bg-like/2016ije/KAST phase-band : u-,SB4,0.31068587,0.6893141,u,1.4
ZTF18acaqbvs_20181023_UH88_v1.ascii,binnings/ZTF18acaqbvs_20181023_UH88_v1,Ia-norm,0.031,Ia-norm/2013dy/HET-LRS phase-band : 15.45B,SB3,0.14179692,0.85820305,15.45,2.0
ZTF18acbufud_20181101_P60_v1.ascii,binnings/ZTF18acbufud_20181101_P60_v1,Ia 91bg-like,0.0861,Ia 91bg-like/2015ac/KAST phase-band : u-,Sa,0.79397166,0.20602836,u,1.8
ZTF18acbujhw_20181031_P60_v1.ascii,binnings/ZTF18acbujhw_20181031_P60_v1,IIb,0.016093,IIb/2008ax/DOLORES phase-band : -7.23B,Sa,0.91163146,0.088368535,-7.23,-1.8
ZTF18acbuwcq_20181201_Keck1_v1.ascii,binnings/ZTF18acbuwcq_20181201_Keck1_v1,IIb,0.21115,IIb/2011fu/LRIS phase-band : -15.62B,SB3,0.3809174,0.61908257,-15.62,1.2
ZTF18acbvbox_20181102_P60_v1.ascii,binnings/ZTF18acbvbox_20181102_P60_v1,Ia-CSM,0.0342,Ia-CSM/2019fcg/EFOSC2-NTT phase-band : u-,S0,0.9159799,0.08402005,u,-2.0
ZTF18acbvgry_20181108_P60_v1.ascii,binnings/ZTF18acbvgry_20181108_P60_v1,Ia 91T-like,0.084,Ia 91T-like/2018hfr/KAST phase-band : u-,SB1,0.94908047,0.050919507,u,2.0
ZTF18acbvgtu_20181101_P60_v1.ascii,binnings/ZTF18acbvgtu_20181101_P60_v1,IIn,0.032,IIn/2008fq/WFCCD phase-band : 3.0B,Sc,0.98308766,0.016912369,3.0,-2.0
ZTF18acbwasc_20181205_LT_v1.ascii,binnings/ZTF18acbwasc_20181205_LT_v1,IIb-flash,0.019,IIb-flash/2013cu_early/DEIMOS phase-band : -7.0V,E,0.8531353,0.14686473,-7.0,-2.0
ZTF18acbxsap_20181104_P60_v1.ascii,binnings/ZTF18acbxsap_20181104_P60_v1,Ia 91T-like,0.076,Ia 91T-like/1991T/Other phase-band : -7.0B,SB1,0.9924182,0.0075817597,-7.0,-0.4
ZTF18acbznpp_20181110_Keck1_v3.ascii,binnings/ZTF18acbznpp_20181110_Keck1_v3,II,0.043095,II/iPTF15crj/DBSP phase-band : u-,SB1,0.18562546,0.8143745,u,2.0
ZTF18accbppp_20181104_P60_v1.ascii,binnings/ZTF18accbppp_20181104_P60_v1,Ia-norm,0.061655,Ia-norm/2012ht/KAST phase-band : 2.3B,Sc,0.98084474,0.019155283,2.3,-0.6
ZTF18acceaem_20181110_P60_v1.ascii,binnings/ZTF18acceaem_20181110_P60_v1,Ia 02es-like,0.0294,Ia 02es-like/PTF10ops/ISIS phase-band : 11.0g,S0,0.9602269,0.039773095,11.0,-1.8
ZTF18acceprh_20181201_Keck1_v1.ascii,binnings/ZTF18acceprh_20181201_Keck1_v1,Ia-norm,0.04179,Ia-norm/2012cu/KAST phase-band : u-,E,0.101236664,0.89876336,u,1.0
ZTF18acclexy_20181116_APO_v1.ascii,binnings/ZTF18acclexy_20181116_APO_v1,IIb-flash,0.076,IIb-flash/2013cu_early/DEIMOS phase-band : -7.0V,E,0.60564715,0.39435288,-7.0,-2.0
ZTF18acebssa_20181121_P60_v1.ascii,binnings/ZTF18acebssa_20181121_P60_v1,IIn,0.02886,IIn/2008fq/LDSS-3 phase-band : -2.0B,SB1,0.9943152,0.005684787,-2.0,2.0
ZTF18acehilk_20181108_P60_v1.ascii,binnings/ZTF18acehilk_20181108_P60_v1,IIn,0.0378,IIn/2008fq/WFCCD phase-band : 10.0B,SB6,0.9804854,0.019514592,10.0,-2.0
ZTF18acehilk_20181108_P60_v2.ascii,binnings/ZTF18acehilk_20181108_P60_v2,IIn,0.0342,IIn/2008fq/WFCCD phase-band : 10.0B,SB6,0.97625655,0.023743438,10.0,-2.0
ZTF18aceykmc_20181201_Keck1_v1.ascii,binnings/ZTF18aceykmc_20181201_Keck1_v1,II,0.04076475,II/iPTF15crj/DBSP phase-band : u-,E,0.91566694,0.08433309,u,1.6
ZTF18acfwmqj_20181119_P60_v1.ascii,binnings/ZTF18acfwmqj_20181119_P60_v1,IIn,0.051675,IIn/2008fq/LDSS-3 phase-band : -2.0B,SB1,0.941963,0.058036994,-2.0,-2.0
ZTF18achdidy_20190702_Keck1_v1.ascii,binnings/ZTF18achdidy_20190702_Keck1_v1,IIn,0.158925,IIn/2010jl/LRIS phase-band : 845.34V,SB2,0.108515784,0.8914842,845.34,-2.0
ZTF18achyqcq_20181120_P60_v1.ascii,binnings/ZTF18achyqcq_20181120_P60_v1,Ia-CSM,0.0525,Ia-CSM/PTF11kx/DBSP phase-band : -1.0B,Sa,0.97756296,0.022437055,-1.0,1.4
ZTF18acisruf_20181121_P60_v1.ascii,binnings/ZTF18acisruf_20181121_P60_v1,Ic-BL,0.019,Ic-BL/1998bw/DFOSC phase-band : 7.0B,Sa,0.75138,0.24862,7.0,2.0
ZTF18acisruf_20181121_P60_v2.ascii,binnings/ZTF18acisruf_20181121_P60_v2,Ic-BL,0.019,Ic-BL/1998bw/DFOSC phase-band : 7.0B,Sa,0.7660449,0.23395509,7.0,2.0
ZTF18acisruf_20181211_NOT_v1.ascii,binnings/ZTF18acisruf_20181211_NOT_v1,IIb,0.02,IIb/2001ig/EFOSC2-3.6 phase-band : u-,Sa,0.46924,0.53076,u,2.0
ZTF18acnbejq_20190104_Keck1_v1.ascii,binnings/ZTF18acnbejq_20190104_Keck1_v1,SLSN-IIn,0.107,SLSN-IIn/PTF10tpz/KAST phase-band : u-,E,0.9920205,0.007979534,u,0.2
ZTF18acnbgrj_20181215_P200_v2.ascii,binnings/ZTF18acnbgrj_20181215_P200_v2,Ia-CSM,0.055575,Ia-CSM/2019fcg/EFOSC2-NTT phase-band : u-,SB4,0.89965,0.10035001,u,-1.6
ZTF18acnbpmd_20200226_DCT_v1.ascii,binnings/ZTF18acnbpmd_20200226_DCT_v1,IIb-flash,0.357,IIb-flash/2013cu_early/DEIMOS phase-band : -7.0V,E,,,-7.0,-2.0
ZTF18acnncve_20181126_P60_v1.ascii,binnings/ZTF18acnncve_20181126_P60_v1,Ic-BL,0.042275,Ic-BL/2006aj/FORS2 phase-band : 8.02B,S0,0.989225,0.010775004,8.02,0.6
ZTF18acnnevs_20190126_P200_v1.ascii,binnings/ZTF18acnnevs_20190126_P200_v1,IIb,0.191,IIb/PS15bgt/AFOSC phase-band : 13.0B,SB2,0.7693714,0.23062862,13.0,-2.0
ZTF18acnnxor_20181216_P60_v1.ascii,binnings/ZTF18acnnxor_20181216_P60_v1,Ia-CSM,0.078,Ia-CSM/2019fcg/EFOSC2-NTT phase-band : u-,SB1,0.986725,0.013275019,u,-0.4
ZTF18acnnxor_20181216_P60_v2.ascii,binnings/ZTF18acnnxor_20181216_P60_v2,Ia 91T-like,0.084,Ia 91T-like/2018hfr/KAST phase-band : u-,SB1,0.94706947,0.05293055,u,-0.2
ZTF18acpuxuh_20181227_P200_v1.ascii,binnings/ZTF18acpuxuh_20181227_P200_v1,Ib,0.099,Ib/2008D/MMT-Blue phase-band : -10.57B,E,0.5112368,0.4887632,-10.57,-2.0
ZTF18acqphpd_20190307_Keck1_v1.ascii,binnings/ZTF18acqphpd_20190307_Keck1_v1,Ic-BL,0.03885,Ic-BL/2014cp/KAST phase-band : u-,Sc,0.5292216,0.4707784,u,1.2
ZTF18acqphpd_20190406_Keck1_v1.ascii,binnings/ZTF18acqphpd_20190406_Keck1_v1,Ic-BL,0.03885,Ic-BL/2014cp/KAST phase-band : u-,E,0.7945865,0.20541355,u,2.0
ZTF18acqsfxh_20181201_Keck1_v2.ascii,binnings/ZTF18acqsfxh_20181201_Keck1_v2,Ia-norm,0.039748,Ia-norm/2012fr/KAST phase-band : 2.28B,SB5,0.7441893,0.2558107,2.28,-2.0
ZTF18acqsfxh_20181201_Keck1_v3.ascii,binnings/ZTF18acqsfxh_20181201_Keck1_v3,Ia-norm,0.039748,Ia-norm/2012fr/KAST phase-band : 2.28B,SB5,0.64115065,0.35884935,2.28,-1.6
ZTF18acqugen_20200720_Keck1_v1.ascii,binnings/ZTF18acqugen_20200720_Keck1_v1,II,0.0568,II/iPTF15crj/DBSP phase-band : u-,S0,0.8741605,0.12583944,u,-0.8
ZTF18acrncou_20181212_P60_v1.ascii,binnings/ZTF18acrncou_20181212_P60_v1,Ia-norm,0.084,Ia-norm/2012cg/KAST phase-band : -5.5B,SB1,0.98025674,0.01974326,-5.5,0.2
ZTF18acrnfww_20181212_P60_v1.ascii,binnings/ZTF18acrnfww_20181212_P60_v1,Ia 99aa-like,0.0665,Ia 99aa-like/iPTF14bdn/YFOSC phase-band : -10.66B,E,0.996317,0.0036829752,-10.66,1.4
ZTF18acrtykk_20181210_P60_v1.ascii,binnings/ZTF18acrtykk_20181210_P60_v1,SLSN-I,0.05795,SLSN-I/PTF10aagc/LRIS phase-band : u-,Sc,0.86622417,0.1337758,u,-1.6
ZTF18acrvakb_20181209_P60_v1.ascii,binnings/ZTF18acrvakb_20181209_P60_v1,IIn,0.07505,IIn/2008fq/LDSS-3 phase-band : -2.0B,SB1,0.89747536,0.102524646,-2.0,-0.4
ZTF18acrvakb_20190101_WHT_v1.ascii,binnings/ZTF18acrvakb_20190101_WHT_v1,IIb-flash,0.07505,IIb-flash/2013cu_early/DEIMOS phase-band : -7.0V,E,0.8101892,0.18981084,-7.0,-2.0
ZTF18acslpba_20181209_P60_v1.ascii,binnings/ZTF18acslpba_20181209_P60_v1,IIn,0.02937675,IIn/2008fq/WFCCD phase-band : 3.0B,SB1,0.95754915,0.042450834,3.0,-1.4
ZTF18acslpba_20181209_P60_v2.ascii,binnings/ZTF18acslpba_20181209_P60_v2,Ia 91bg-like,0.02937675,Ia 91bg-like/2005bl/WFCCD phase-band : -6.87B,SB6,0.9255274,0.07447259,-6.87,-0.4
ZTF18acslpba_20181222_P60_v1.ascii,binnings/ZTF18acslpba_20181222_P60_v1,IIn,0.0316365,IIn/2008fq/WFCCD phase-band : 10.0B,Sc,0.94233,0.05766999,10.0,1.2
ZTF18acslpba_20181222_P60_v2.ascii,binnings/ZTF18acslpba_20181222_P60_v2,Ia 02es-like,0.03088325,Ia 02es-like/PTF10ops/ISIS phase-band : 11.0g,S0,0.81922674,0.18077323,11.0,0.2
ZTF18acsofdh_20181219_P60_v1.ascii,binnings/ZTF18acsofdh_20181219_P60_v1,Ia 91T-like,0.084,Ia 91T-like/1991T/Other phase-band : -13.0B,Sc,0.9425555,0.05744452,-13.0,-2.0
ZTF18acsoymy_20181217_P60_v2.ascii,binnings/ZTF18acsoymy_20181217_P60_v2,Ibn,0.08,Ibn/PS1-12sk/ALFOSC phase-band : 3.87g,Sc,0.9045591,0.09544092,3.87,-2.0
ZTF18acspjqd_20181212_P60_v1.ascii,binnings/ZTF18acspjqd_20181212_P60_v1,IIn,0.076,IIn/2008fq/LDSS-3 phase-band : -2.0B,SB1,0.91332614,0.08667386,-2.0,-1.4
ZTF18acsyzca_20181223_P60_v1.ascii,binnings/ZTF18acsyzca_20181223_P60_v1,Ia 91bg-like,0.013851,Ia 91bg-like/2015ac/KAST phase-band : u-,S0,0.9912575,0.008742528,u,0.2
ZTF18acsyzta_20181213_P200_v1.ascii,binnings/ZTF18acsyzta_20181213_P200_v1,Ca-Ia,0.03156075,Ca-Ia/PTF09dav/LRIS phase-band : 72.67R,Sa,0.909343,0.09065699,72.67,-1.6
ZTF18acszaiy_20190107_NOT_v1.ascii,binnings/ZTF18acszaiy_20190107_NOT_v1,II,0.0315,II/2013fs/ALFOSC phase-band : 6.24B,S0,0.9030605,0.09693953,6.24,-0.8
ZTF18acuefvt_20181215_P60_v1.ascii,binnings/ZTF18acuefvt_20181215_P60_v1,Ia-CSM,0.07557,Ia-CSM/PTF11kx/DBSP phase-band : -1.0B,S0,0.97362685,0.026373135,-1.0,1.2
ZTF18acuring_20181214_P200_v1.ascii,binnings/ZTF18acuring_20181214_P200_v1,II,0.036075,II/iPTF15crj/FLOYDS-N phase-band : u-,Sa,0.63575816,0.36424184,u,-0.4
ZTF18acusbdy_20181215_P60_v1.ascii,binnings/ZTF18acusbdy_20181215_P60_v1,Ia-CSM-(ambigious),0.07,Ia-CSM-(ambigious)/2002ic/BC-duPont phase-band : 6.0B,E,0.98657614,0.0134238815,6.0,1.6
ZTF18acusueb_20181213_P60_v1.ascii,binnings/ZTF18acusueb_20181213_P60_v1,Ia 91bg-like,0.021299,Ia 91bg-like/2015ac/KAST phase-band : u-,S0,0.98310524,0.01689475,u,0.2
ZTF18acuxibg_20181216_APO_v1.ascii,binnings/ZTF18acuxibg_20181216_APO_v1,II,0.0,II/2013ej/HET-LRS phase-band : -2.61B,E,0.81790966,0.18209033,-2.61,2.0
ZTF18acvbqaz_20181223_P60_v1.ascii,binnings/ZTF18acvbqaz_20181223_P60_v1,II,0.0882,II/iPTF14flu/ALFOSC phase-band : u-,S0,0.98447275,0.015527235,u,2.0
ZTF18acvrfvv_20181219_P60_v1.ascii,binnings/ZTF18acvrfvv_20181219_P60_v1,TDE H+He,0.038,TDE H+He/2016fnl/DBSP phase-band : -1.04g,SB5,0.94232666,0.057673328,-1.04,-1.8
ZTF18acvvudh_20190101_WHT_v1.ascii,binnings/ZTF18acvvudh_20190101_WHT_v1,IIb-flash,0.06,IIb-flash/2013cu_early/DEIMOS phase-band : -7.0V,E,0.7860986,0.21390142,-7.0,-2.0
ZTF18acwgdeh_20181215_P60_v1.ascii,binnings/ZTF18acwgdeh_20181215_P60_v1,Ia 02es-like,0.02688,Ia 02es-like/PTF10ops/DBSP phase-band : 101.0g,E,0.9961483,0.0038517353,101.0,-0.2
ZTF18acwgdeh_20190104_P60_v1.ascii,binnings/ZTF18acwgdeh_20190104_P60_v1,IIn,0.02688,IIn/2008fq/WFCCD phase-band : 10.0B,Sc,0.9746617,0.025338281,10.0,-2.0
ZTF18acwyvet_20181228_P60_v1.ascii,binnings/ZTF18acwyvet_20181228_P60_v1,TDE H+He,0.0281,TDE H+He/2016fnl/DBSP phase-band : -1.04g,SB3,0.9205928,0.0794072,-1.04,1.2
ZTF18acwyvet_20190126_P200_v1.ascii,binnings/ZTF18acwyvet_20190126_P200_v1,II,0.0273975,II/iPTF15crj/ALFOSC phase-band : u-,SB5,0.42277446,0.57722557,u,1.0
ZTF18acwzyor_20190119_NOT_v1.ascii,binnings/ZTF18acwzyor_20190119_NOT_v1,Ia-CSM,0.028044,Ia-CSM/2019fcg/EFOSC2-NTT phase-band : u-,SB1,0.98229426,0.017705768,u,0.4
ZTF18acxgoki_20190704_Keck1_v1.ascii,binnings/ZTF18acxgoki_20190704_Keck1_v1,II,0.039,II/iPTF15crj/DBSP phase-band : u-,E,0.9596369,0.040363096,u,0.6
ZTF18acxgqxq_20190702_Keck1_v1.ascii,binnings/ZTF18acxgqxq_20190702_Keck1_v1,SLSN-Ib,0.26325,SLSN-Ib/2010md/LRIS phase-band : 103.0B,SB2,0.8287476,0.17125246,103.0,1.8
ZTF18acxgqxq_20191121_Keck1_v1.ascii,binnings/ZTF18acxgqxq_20191121_Keck1_v1,SLSN-I,0.26325,SLSN-I/2015bn/EFOSC2-NTT phase-band : 289.34B,S0,0.6173819,0.3826181,289.34,0.8
ZTF18acxijqw_20190101_WHT_v1.ascii,binnings/ZTF18acxijqw_20190101_WHT_v1,IIb-flash,0.082,IIb-flash/2013cu_early/DEIMOS phase-band : -7.0V,E,0.649784,0.35021597,-7.0,-2.0
ZTF18acyawjf_20190102_APO_v1.ascii,binnings/ZTF18acyawjf_20190102_APO_v1,IIb-flash,0.07,IIb-flash/2013cu_early/DEIMOS phase-band : -7.0V,E,,,-7.0,-2.0
ZTF18acyawjf_20190104_Keck1_v1.ascii,binnings/ZTF18acyawjf_20190104_Keck1_v1,Ia 91bg-like,0.0735,Ia 91bg-like/2015ac/KAST phase-band : u-,Sa,0.9977335,0.0022665397,u,0.0
ZTF18acyxnyw_20190412_Keck1_v1.ascii,binnings/ZTF18acyxnyw_20190412_Keck1_v1,SLSN-Ib,0.1053,SLSN-Ib/2010md/LRIS phase-band : 50.0B,SB1,0.6122397,0.38776025,50.0,2.0
ZTF18acyyhgi_20181227_P200_v1.ascii,binnings/ZTF18acyyhgi_20181227_P200_v1,Ia 99aa-like,0.037925,Ia 99aa-like/iPTF14bdn/YFOSC phase-band : 10.22B,Sc,0.60657567,0.39342433,10.22,-1.0
ZTF18aczuooo_20190315_P200_v1.ascii,binnings/ZTF18aczuooo_20190315_P200_v1,II,0.094,II/iPTF15crj/FLOYDS-N phase-band : u-,SB4,0.85509026,0.14490971,u,1.4
ZTF18adaruzw_20190112_P200_v1.ascii,binnings/ZTF18adaruzw_20190112_P200_v1,Ia 91bg-like,0.0336015,Ia 91bg-like/2015ac/KAST phase-band : u-,Sa,0.84679043,0.15320955,u,-2.0
ZTF18adasopt_20181231_WHT_v1.ascii,binnings/ZTF18adasopt_20181231_WHT_v1,IIb-flash,0.04,IIb-flash/2013cu_early/DEIMOS phase-band : -7.0V,E,0.74386525,0.25613478,-7.0,-2.0
ZTF18adathpb_20190103_P60_v1.ascii,binnings/ZTF18adathpb_20190103_P60_v1,Ia 91bg-like,0.029621,Ia 91bg-like/1999by/FAST phase-band : 3.0B,S0,0.973678,0.026321998,3.0,-2.0
ZTF18adaymez_20181231_P60_v1.ascii,binnings/ZTF18adaymez_20181231_P60_v1,Ia 91T-like,0.063,Ia 91T-like/1991T/Other phase-band : -13.0B,Sa,0.887286,0.11271399,-13.0,-2.0
ZTF18adbmiwf_20190126_P200_v1.ascii,binnings/ZTF18adbmiwf_20190126_P200_v1,IIn,0.04404075,IIn/2005cp/DBSP phase-band : 62.0B,E,0.36422676,0.63577324,62.0,2.0
ZTF19aaafica_20190102_LT_v1.ascii,binnings/ZTF19aaafica_20190102_LT_v1,IIb-flash,0.0205,IIb-flash/2013cu_early/DEIMOS phase-band : -7.0V,E,0.88669777,0.11330223,-7.0,-2.0
ZTF19aaafica_20190119_NOT_v1.ascii,binnings/ZTF19aaafica_20190119_NOT_v1,Ia 91bg-like,0.021,Ia 91bg-like/2005bl/LRIS phase-band : 18.4B,S0,0.9485653,0.051434677,18.4,-0.4
ZTF19aablual_20190113_UH88_v1.ascii,binnings/ZTF19aablual_20190113_UH88_v1,Ia 91bg-like,0.0365925,Ia 91bg-like/1999by/FAST phase-band : -1.85B,Sa,0.9362793,0.06372069,-1.85,-2.0
ZTF19aabyuze_20190127_Lick_3-m_v1.ascii,binnings/ZTF19aabyuze_20190127_Lick_3-m_v1,Ia 99aa-like,0.04515,Ia 99aa-like/1999aa/KAST phase-band : 0.0B,SB3,0.9287988,0.07120119,0.0,-0.2
ZTF19aacxrab_20190427_P200_v4.ascii,binnings/ZTF19aacxrab_20190427_P200_v4,Ia 91bg-like,0.126,Ia 91bg-like/2016ije/KAST phase-band : u-,Sc,0.40175906,0.598241,u,0.2
ZTF19aadnmgf_20190225_P60_v1.ascii,binnings/ZTF19aadnmgf_20190225_P60_v1,Ia 99aa-like,0.082,Ia 99aa-like/iPTF14bdn/YFOSC phase-band : 21.18B,SB1,0.9425184,0.057481572,21.18,-0.6
ZTF19aadnsqj_20190126_P200_v1.ascii,binnings/ZTF19aadnsqj_20190126_P200_v1,IIn,0.0325,IIn/2005cp/DBSP phase-band : 62.0B,Sb,0.32742947,0.6725705,62.0,2.0
ZTF19aadnxat_20190125_LT_v1.ascii,binnings/ZTF19aadnxat_20190125_LT_v1,IIb-flash,0.030476,IIb-flash/2013cu_early/DEIMOS phase-band : -7.0V,E,0.24008583,0.75991416,-7.0,-2.0
ZTF19aadwtoe_20190209_P60_v3.ascii,binnings/ZTF19aadwtoe_20190209_P60_v3,IIn,0.016065,IIn/2008fq/WFCCD phase-band : 3.0B,SB1,0.9549622,0.045037813,3.0,-0.4
ZTF19aadyppr_20190314_P60_v1.ascii,binnings/ZTF19aadyppr_20190314_P60_v1,ILRT,0.001425,ILRT/2015dl/DBSP phase-band : u-,SB5,0.96021235,0.039787635,u,-2.0
ZTF19aadyppr_20190413_P200_v1.ascii,binnings/ZTF19aadyppr_20190413_P200_v1,Ib,0.001425,Ib/2007C/KAST phase-band : 11.56B,E,0.9258828,0.0741172,11.56,-2.0
ZTF19aaebbam_20190212_P200_v1.ascii,binnings/ZTF19aaebbam_20190212_P200_v1,IIn,0.03066,IIn/2008fq/WFCCD phase-band : 3.0B,SB4,0.3389875,0.6610125,3.0,2.0
ZTF19aaeopbq_20190212_P200_v2.ascii,binnings/ZTF19aaeopbq_20190212_P200_v2,II-flash,0.03895,II-flash/iPTF15crj_early/ALFOSC phase-band : u-,Sc,0.6853399,0.31466007,u,-2.0
ZTF19aaeopbq_20190212_P200_v3.ascii,binnings/ZTF19aaeopbq_20190212_P200_v3,II-flash,0.03895,II-flash/iPTF15crj_early/ALFOSC phase-band : u-,Sc,0.5579703,0.44202974,u,-1.0
ZTF19aaeopgw_20190303_LT_v1.ascii,binnings/ZTF19aaeopgw_20190303_LT_v1,IIb-flash,0.12675,IIb-flash/2013cu_early/DEIMOS phase-band : -7.0V,E,0.7349993,0.26500067,-7.0,-2.0
ZTF19aaeoqsi_20190406_Keck1_v1.ascii,binnings/ZTF19aaeoqsi_20190406_Keck1_v1,II,0.04582775,II/2003ed/KAST phase-band : u-,Sc,0.2252607,0.7747393,u,-0.2
ZTF19aaflrxz_20190212_P200_v1.ascii,binnings/ZTF19aaflrxz_20190212_P200_v1,SLSN-IIn,0.0284715,SLSN-IIn/PTF10tpz/DBSP phase-band : u-,SB4,0.76083195,0.23916808,u,-0.8
ZTF19aafmhcl_20190209_P60_v3.ascii,binnings/ZTF19aafmhcl_20190209_P60_v3,Ia 91T-like,0.0663,Ia 91T-like/1991T/Other phase-band : -7.0B,SB1,0.9998053,0.00019473372,-7.0,0.0
ZTF19aafndot_20190212_P200_v1.ascii,binnings/ZTF19aafndot_20190212_P200_v1,II,0.03347175,II/iPTF15crj/ALFOSC phase-band : u-,SB5,0.5955129,0.40448707,u,0.6
ZTF19aagkfvq_20200518_LT_v1.ascii,binnings/ZTF19aagkfvq_20200518_LT_v1,IIb-flash,0.05,IIb-flash/2013cu_early/DEIMOS phase-band : -7.0V,E,0.84925705,0.15074296,-7.0,-2.0
ZTF19aahygro_20190304_P200_v1.ascii,binnings/ZTF19aahygro_20190304_P200_v1,Ia 91bg-like,0.0287,Ia 91bg-like/2015ac/KAST phase-band : u-,SB6,0.94115853,0.058841445,u,-1.8
ZTF19aakirwj_20190224_P60_v1.ascii,binnings/ZTF19aakirwj_20190224_P60_v1,IIb,0.0332325,IIb/2001ig/EFOSC2-3.6 phase-band : u-,SB1,0.99965477,0.00034522772,u,-0.2
ZTF19aaklsto_20190330_APO_v1.ascii,binnings/ZTF19aaklsto_20190330_APO_v1,SLSN-I,0.07995,SLSN-I/PTF10aagc/LRIS phase-band : u-,S0,0.6043811,0.39561892,u,-2.0
ZTF19aaknate_20190305_P60_v2.ascii,binnings/ZTF19aaknate_20190305_P60_v2,IIb,0.011286,IIb/2011fu/AFOSC phase-band : -11.2B,SB4,0.88656205,0.11343797,-11.2,2.0
ZTF19aaknemm_20190313_P60_v1.ascii,binnings/ZTF19aaknemm_20190313_P60_v1,Ia-CSM,0.0735,Ia-CSM/2019fcg/EFOSC2-NTT phase-band : u-,S0,0.9950963,0.004903682,u,-1.6
